"337","Sea thought raise suggest","50.92","Bread","Trader Joes","2022-11-27 19:21:23"
"338","Seven lose","42.21","Beverages","Trader Joes","2022-12-03 06:10:06"
"339","Rate oil defense","1.90","Cheese","Trader Joes","2022-12-04 22:20:43"
"340","Outside wish community kid official","27.72","Baked Goods","Harris Teeters","2022-11-27 09:40:09"
"341","Involve down herself drive effort","15.68","Cheese","Harris Teeters","2022-12-02 22:28:33"
"342","Draw front plan focus","9.97","Canned Goods","Harris Teeters","2022-11-30 03:16:17"
"343","Common relate others throw land","13.88","Produce","Trader Joes","2022-11-28 07:28:35"
"344","Group eat soon must toward","18.49","Prepared Food","Harris Teeters","2022-11-30 13:01:05"
"345","Dark such firm again court","12.77","Cheese","Whole Foods","2022-11-27 21:00:35"
"346","Learn economy explain main sport","43.95","Sauces","Whole Foods","2022-12-03 06:13:32"
"347","Tell boy","3.42","Cheese","Harris Teeters","2022-11-27 18:46:19"
"348","Past next final","26.61","Beverages","Harris Teeters","2022-12-03 00:10:18"
"349","Watch bed bag","50.80","Dairy & Eggs","Trader Joes","2022-11-26 02:53:15"
"350","Wrong take old former","46.76","Cheese","Trader Joes","2022-11-26 05:31:11"
"351","Dog among believe value fine","37.50","Produce","Trader Joes","2022-11-27 00:31:36"
"352","Walk two most ten cup","18.20","Beverages","Whole Foods","2022-11-28 08:44:51"
"353","Week carry then election small","9.94","Meat","Whole Foods","2022-11-30 11:46:57"
"354","Bad together professional","11.25","Frozen Food","Harris Teeters","2022-11-24 07:44:58"
"355","Mrs look call spring","17.10","Prepared Food","Whole Foods","2022-11-30 16:25:06"
"356","Say about century debate officer","0.53","Cheese","Trader Joes","2022-11-26 23:48:23"
"357","Machine American five","14.85","Sauces","Trader Joes","2022-11-28 03:19:55"
"358","First thing discuss power","46.35","Produce","Harris Teeters","2022-11-28 11:41:04"
"359","Glass evening","34.75","Sauces","Harris Teeters","2022-11-30 18:25:51"
"360","Experience hotel compare","7.75","Prepared Food","Trader Joes","2022-11-26 05:11:38"
"361","System resource truth leave institution","46.68","Meat","Whole Foods","2022-11-28 15:22:33"
"362","School enter wind","24.65","Produce","Trader Joes","2022-11-25 03:35:43"
"363","Strategy hope return near","49.90","Produce","Harris Teeters","2022-12-07 00:56:15"
"364","Charge alone pattern might offer","26.26","Dairy & Eggs","Trader Joes","2022-12-05 06:46:36"
"365","Hot because movement","7.64","Dairy & Eggs","Whole Foods","2022-12-05 05:31:34"
"366","Allow do believe","24.52","Produce","Trader Joes","2022-11-25 14:18:50"
"367","Defense cup man course teacher","32.16","Pantry","Whole Foods","2022-11-28 15:30:28"
"368","Officer police it house political","16.86","Prepared Food","Harris Teeters","2022-12-05 08:18:25"
"369","Owner ahead generation shoulder day","41.04","Bread","Whole Foods","2022-11-28 16:50:28"
"370","Democratic radio stay century","29.60","Bread","Harris Teeters","2022-11-26 02:58:54"
"371","Everybody power hot scene view","45.38","Produce","Trader Joes","2022-11-26 01:23:35"
"372","Buy many partner pressure discover","8.52","Pantry","Trader Joes","2022-11-29 17:35:02"
"373","Machine century","40.47","Pantry","Harris Teeters","2022-11-27 10:32:38"
"374","Meet floor","46.09","Canned Goods","Trader Joes","2022-12-02 15:09:11"
"375","Customer far recently","41.92","Frozen Food","Whole Foods","2022-12-03 02:25:33"
"376","Along kid explain product","33.24","Dairy & Eggs","Harris Teeters","2022-12-05 18:45:29"
"377","Choice chance of enter","13.14","Pantry","Whole Foods","2022-11-27 17:38:39"
"378","Kid support interest","11.04","Sauces","Harris Teeters","2022-12-01 03:50:30"
"379","Of radio positive better","31.31","Dairy & Eggs","Whole Foods","2022-12-06 12:54:07"
"380","Air represent","37.11","Seafood","Whole Foods","2022-12-05 04:59:41"
"381","Say either none","24.20","Beverages","Harris Teeters","2022-11-29 16:08:18"
"382","Business state way sister civil","31.83","Bread","Harris Teeters","2022-11-29 19:24:06"
"383","Difficult religious","43.98","Pantry","Whole Foods","2022-11-27 09:46:08"
"384","Summer specific option","11.08","Meat","Trader Joes","2022-11-26 11:15:08"
"385","Believe performance officer","16.74","Canned Goods","Harris Teeters","2022-12-04 02:18:41"
"386","Remain center","28.07","Cheese","Trader Joes","2022-12-02 07:53:47"
"387","Effect imagine town worker","41.30","Baking","Whole Foods","2022-11-29 01:24:19"
"388","Or century","33.27","Canned Goods","Whole Foods","2022-12-04 21:36:44"
"389","Wind action economy official","35.16","Baking","Harris Teeters","2022-12-01 23:04:16"
"390","Pretty write under fear knowledge","40.34","Dairy & Eggs","Whole Foods","2022-11-29 15:44:13"
"391","Tough fill happy","28.03","Baked Goods","Harris Teeters","2022-12-03 06:46:43"
"392","Appear since experience perform","27.59","Sauces","Harris Teeters","2022-12-07 17:10:08"
"393","Crime study environment style remain","12.62","Meat","Harris Teeters","2022-12-05 08:00:41"
"394","Middle car market","11.88","Meat","Whole Foods","2022-11-24 06:47:13"
"395","Fund remain team","6.84","Canned Goods","Trader Joes","2022-11-24 15:54:33"
"396","Financial perform turn form","49.16","Baked Goods","Whole Foods","2022-11-26 21:55:27"
"397","Group return line","11.87","Pantry","Trader Joes","2022-12-02 11:58:27"
"398","Support improve once worry","35.57","Beverages","Trader Joes","2022-11-27 02:03:22"
"399","Administration sound","44.49","Bread","Whole Foods","2022-12-05 13:21:21"
"400","Hotel result instead","43.37","Seafood","Whole Foods","2022-11-28 01:00:30"
"401","Everything buy protect","21.00","Cheese","Whole Foods","2022-11-27 09:52:47"
"402","Behavior send","28.25","Canned Goods","Trader Joes","2022-11-29 19:09:04"
"403","Thing number end commercial","28.51","Produce","Trader Joes","2022-11-24 06:23:08"
"404","Above form","13.39","Prepared Food","Trader Joes","2022-12-07 03:05:08"
"405","May feeling","5.13","Baking","Trader Joes","2022-12-07 03:04:37"
"406","Eye article TV born clearly","10.21","Baked Goods","Trader Joes","2022-12-05 04:45:18"
"407","Toward reason key","36.03","Baked Goods","Whole Foods","2022-12-07 12:22:27"
"408","Administration but finally piece","24.26","Baking","Harris Teeters","2022-11-30 03:08:59"
"409","Director population measure student","11.54","Produce","Trader Joes","2022-11-24 02:36:26"
"410","Inside water do get finish","40.97","Cheese","Harris Teeters","2022-12-05 06:06:14"
"411","General simple cost","14.59","Meat","Trader Joes","2022-12-01 18:13:20"
"412","Head perform","44.36","Sauces","Trader Joes","2022-11-29 21:44:02"
"413","Word learn","33.23","Baking","Trader Joes","2022-11-28 16:55:17"
"414","Week own necessary allow","26.59","Frozen Food","Whole Foods","2022-12-04 14:33:09"
"415","Activity note attention yeah","42.11","Produce","Whole Foods","2022-12-06 12:04:44"
"416","If everything bad age local","47.43","Dairy & Eggs","Harris Teeters","2022-11-23 23:24:26"
"417","Pattern story term","49.53","Produce","Harris Teeters","2022-12-04 19:13:20"
"418","Reduce ask although get poor","24.82","Meat","Trader Joes","2022-11-29 13:00:09"
"419","Machine hundred a","27.81","Dairy & Eggs","Harris Teeters","2022-11-30 21:48:52"
"420","Child push it why","45.98","Meat","Harris Teeters","2022-12-01 05:38:46"
"421","Natural fight stand one","49.21","Produce","Harris Teeters","2022-12-02 07:40:35"
"422","Interesting when","19.08","Prepared Food","Harris Teeters","2022-11-29 09:49:41"
"423","Discuss agency fund consumer","31.08","Baking","Trader Joes","2022-11-26 07:44:45"
"424","Wall allow power","11.01","Meat","Trader Joes","2022-12-06 12:45:54"
"425","Push conference however find","34.04","Seafood","Harris Teeters","2022-11-27 18:35:11"
"426","Citizen to produce list","46.36","Sauces","Harris Teeters","2022-12-01 07:33:37"
"427","Hospital one environment","48.59","Produce","Whole Foods","2022-11-25 13:14:12"
"428","She represent","18.28","Prepared Food","Trader Joes","2022-12-04 22:39:42"
"429","Nature day then","27.05","Frozen Food","Trader Joes","2022-11-24 22:35:05"
"430","Hard far","3.00","Canned Goods","Trader Joes","2022-11-24 17:00:43"
"431","Amount themselves test like ball","8.02","Produce","Harris Teeters","2022-12-07 12:22:13"
"432","Somebody baby assume","49.84","Meat","Trader Joes","2022-11-26 17:11:45"
"433","Star various item","7.60","Cheese","Trader Joes","2022-12-04 17:21:48"
"434","Road collection big talk","46.54","Produce","Whole Foods","2022-12-06 07:40:16"
"435","Ball media along","35.31","Baking","Trader Joes","2022-11-26 04:38:33"
"436","To more food recognize","34.50","Prepared Food","Trader Joes","2022-12-01 08:24:25"
"437","Not before painting","49.46","Seafood","Whole Foods","2022-11-30 18:57:20"
"438","Measure again ability election","43.88","Canned Goods","Harris Teeters","2022-11-28 23:46:06"
"439","Control stock same","42.16","Pantry","Harris Teeters","2022-11-30 14:13:58"
"440","Stage the common","42.44","Dairy & Eggs","Harris Teeters","2022-12-01 18:11:36"
"441","World believe soldier","9.80","Baked Goods","Whole Foods","2022-11-30 00:07:59"
"442","Couple break provide drug","25.98","Cheese","Trader Joes","2022-11-26 09:49:07"
"443","Simple wrong newspaper","2.81","Seafood","Trader Joes","2022-12-01 23:08:29"
"444","Hour whom inside","17.99","Prepared Food","Trader Joes","2022-11-27 18:29:55"
"445","Another wonder reveal","21.83","Pantry","Trader Joes","2022-12-04 00:22:01"
"446","Similar entire","41.99","Meat","Whole Foods","2022-11-28 06:08:07"
"447","Hard week model","7.21","Baked Goods","Whole Foods","2022-12-05 23:30:08"
"448","The particular available","18.88","Pantry","Whole Foods","2022-11-24 22:34:01"
"449","Accept sometimes city","11.51","Sauces","Trader Joes","2022-11-29 14:09:59"
"450","Nature cup whom poor send","12.58","Frozen Food","Harris Teeters","2022-12-07 04:13:54"
"451","Or which white get","7.98","Prepared Food","Harris Teeters","2022-11-24 07:27:36"
"452","Hair look too reveal","46.81","Prepared Food","Harris Teeters","2022-12-03 06:01:52"
"453","Address than could security including","25.20","Produce","Harris Teeters","2022-11-27 15:21:32"
"454","High know whether result","47.27","Sauces","Trader Joes","2022-11-30 00:56:24"
"455","Red citizen","36.00","Prepared Food","Harris Teeters","2022-12-01 04:57:58"
"456","Better child computer","16.66","Cheese","Trader Joes","2022-12-04 03:05:15"
"457","Mrs interesting less economy","20.32","Meat","Whole Foods","2022-11-30 00:47:41"
"458","Heart message matter","41.65","Baked Goods","Whole Foods","2022-12-06 02:14:25"
"459","Instead room seven","46.04","Bread","Whole Foods","2022-11-24 10:17:27"
"460","New weight everything specific","1.63","Cheese","Trader Joes","2022-12-03 08:55:57"
"461","Glass line knowledge season region","30.74","Baking","Whole Foods","2022-11-28 09:30:48"
"462","Senior parent decision involve despite","10.77","Beverages","Whole Foods","2022-12-04 21:42:54"
"463","Campaign value firm key reason","9.62","Baking","Harris Teeters","2022-11-30 00:44:46"
"464","Game modern song difference","2.46","Beverages","Trader Joes","2022-12-06 07:13:53"
"465","Hour movement time","6.39","Meat","Whole Foods","2022-11-27 01:18:34"
"466","Cause as future analysis","31.60","Dairy & Eggs","Trader Joes","2022-11-25 19:09:18"
"467","Model cause letter career election","19.45","Sauces","Trader Joes","2022-11-27 01:48:00"
"468","Tree amount billion beyond","43.14","Meat","Trader Joes","2022-12-01 08:14:47"
"469","You half side","42.96","Baking","Harris Teeters","2022-12-05 10:28:13"
"470","Identify degree individual environment","31.55","Seafood","Whole Foods","2022-12-05 20:48:34"
"471","Certainly special seven physical","12.34","Beverages","Whole Foods","2022-11-25 15:30:17"
"472","Let guy son","28.43","Produce","Trader Joes","2022-11-29 21:03:43"
"473","Leave camera future","14.63","Prepared Food","Whole Foods","2022-11-27 15:38:49"
"474","Mr painting","46.40","Frozen Food","Whole Foods","2022-11-28 03:12:27"
"475","Produce clear","22.84","Sauces","Trader Joes","2022-11-26 17:40:35"
"476","Her serve","19.42","Bread","Harris Teeters","2022-11-23 22:36:29"
"477","Probably few cost","35.20","Baked Goods","Harris Teeters","2022-12-05 10:34:51"
"478","Bag model employee","45.13","Canned Goods","Harris Teeters","2022-11-25 03:26:05"
"479","Season hospital machine cell","9.07","Beverages","Trader Joes","2022-11-26 15:35:04"
"480","Place strong parent","6.36","Seafood","Whole Foods","2022-11-25 21:24:23"
"481","Oil describe section few stay","11.67","Canned Goods","Whole Foods","2022-12-04 21:23:44"
"482","Shake phone positive","25.33","Produce","Whole Foods","2022-11-28 04:57:37"
"483","Stay beat PM","49.45","Meat","Harris Teeters","2022-12-04 23:16:46"
"484","Forward interesting","50.38","Prepared Food","Harris Teeters","2022-12-05 00:55:16"
"485","Cause compare","14.29","Produce","Harris Teeters","2022-11-25 11:42:10"
"486","Trouble key between","48.28","Produce","Harris Teeters","2022-11-26 20:15:59"
"487","Care door natural produce","21.75","Produce","Whole Foods","2022-12-05 14:02:53"
"488","Worry there similar adult","43.79","Prepared Food","Harris Teeters","2022-11-28 06:42:15"
"489","Cultural nature street","19.56","Pantry","Trader Joes","2022-11-28 03:05:30"
"490","Any morning","33.71","Sauces","Harris Teeters","2022-12-07 13:35:18"
"491","Say heart information part full","21.63","Bread","Whole Foods","2022-11-27 10:06:12"
"492","Return suddenly wish loss cause","5.71","Meat","Trader Joes","2022-11-24 08:38:30"
"493","Share body fly","19.85","Prepared Food","Whole Foods","2022-11-28 14:37:32"
"494","Push serve","46.22","Pantry","Harris Teeters","2022-12-02 15:21:27"
"495","Worry week people worker","26.26","Bread","Whole Foods","2022-12-03 10:10:07"
"496","Others development","0.57","Sauces","Harris Teeters","2022-11-24 04:00:27"
"497","Child cut often can","50.40","Beverages","Trader Joes","2022-11-30 17:10:31"
"498","Since laugh model","31.42","Meat","Whole Foods","2022-11-30 08:49:13"
"499","Thank kitchen move husband friend","25.96","Dairy & Eggs","Trader Joes","2022-11-30 17:01:45"
"500","Degree training","29.96","Sauces","Whole Foods","2022-12-01 03:46:56"
"501","Investment science task spend","8.22","Canned Goods","Whole Foods","2022-12-05 11:47:36"
"502","Week color wait","12.09","Produce","Whole Foods","2022-11-30 11:24:55"
"503","Subject clearly take product","7.61","Canned Goods","Whole Foods","2022-11-29 22:16:14"
"504","Why break voice middle","44.94","Frozen Food","Whole Foods","2022-11-26 02:05:10"
"505","Third option","9.72","Prepared Food","Whole Foods","2022-11-28 23:59:11"
"506","Hand benefit major friend","33.26","Baking","Harris Teeters","2022-11-29 08:05:35"
"507","Now owner believe industry yeah","47.24","Meat","Trader Joes","2022-11-27 01:36:35"
"508","Under entire society","20.21","Seafood","Trader Joes","2022-12-04 17:18:36"
"509","National senior how artist","21.55","Frozen Food","Trader Joes","2022-11-29 22:20:10"
"510","Unit operation foreign loss","31.38","Bread","Whole Foods","2022-11-29 20:27:43"
"511","The arrive former within","35.35","Frozen Food","Trader Joes","2022-12-05 00:39:11"
"512","Social per","10.18","Baked Goods","Trader Joes","2022-12-07 10:40:46"
"513","Front season suddenly really social","17.59","Cheese","Whole Foods","2022-11-30 18:43:39"
"514","Identify agency","29.14","Prepared Food","Harris Teeters","2022-11-27 02:31:34"
"515","Form parent majority","28.00","Bread","Trader Joes","2022-12-01 18:51:00"
"516","Increase ago surface","36.20","Baking","Trader Joes","2022-11-25 19:19:11"
"517","Ten mention laugh spring","34.82","Produce","Trader Joes","2022-11-27 06:30:36"
"518","Start fund reality no","37.21","Prepared Food","Harris Teeters","2022-11-25 21:45:07"
"519","Drug dark","45.83","Bread","Whole Foods","2022-11-28 13:16:43"
"520","Soldier heavy","16.45","Prepared Food","Trader Joes","2022-11-30 00:55:43"
"521","Training see we find","28.55","Baked Goods","Trader Joes","2022-11-29 07:32:27"
"522","Address star role yard","21.27","Pantry","Harris Teeters","2022-12-07 13:32:27"
"523","Family clear risk exactly","7.45","Pantry","Whole Foods","2022-12-03 01:55:23"
"524","Few eight your","10.51","Canned Goods","Harris Teeters","2022-11-24 13:51:53"
"525","Statement unit","26.10","Cheese","Trader Joes","2022-11-25 18:30:48"
"526","Economic attack food laugh newspaper","38.12","Canned Goods","Harris Teeters","2022-11-28 00:30:00"
"527","She open answer","28.99","Meat","Harris Teeters","2022-11-30 05:17:34"
"528","Mr management admit","3.76","Sauces","Harris Teeters","2022-11-28 11:18:44"
"529","Manage probably minute","36.94","Frozen Food","Harris Teeters","2022-12-07 16:33:47"
"530","Change suffer","50.00","Dairy & Eggs","Harris Teeters","2022-12-02 00:32:17"
"531","Thus society oil","0.73","Produce","Harris Teeters","2022-12-03 22:05:40"
"532","Audience white step generation","6.38","Beverages","Trader Joes","2022-12-07 14:20:11"
"533","Goal rich study","38.51","Canned Goods","Harris Teeters","2022-11-24 02:40:09"
"534","Do issue let spend","11.88","Sauces","Trader Joes","2022-12-07 19:27:58"
"535","Mrs possible add analysis","5.16","Produce","Trader Joes","2022-12-03 10:54:04"
"536","Our safe prepare blue","2.50","Canned Goods","Harris Teeters","2022-12-03 17:52:57"
"537","Commercial herself prove","40.53","Sauces","Whole Foods","2022-12-06 11:56:59"
"538","Type speech other","43.04","Sauces","Harris Teeters","2022-12-03 23:36:12"
"539","Message picture study customer","29.93","Baking","Harris Teeters","2022-11-28 08:56:38"
"540","Culture along budget serious form","19.18","Canned Goods","Trader Joes","2022-11-28 06:52:49"
"541","Result every war something book","36.63","Beverages","Trader Joes","2022-11-27 20:16:59"
"542","Size improve hit nice","28.79","Cheese","Trader Joes","2022-12-02 16:59:19"
"543","Poor modern","13.65","Produce","Harris Teeters","2022-12-03 14:30:10"
"544","Difference rock music check","10.38","Meat","Whole Foods","2022-11-24 14:08:41"
"545","Box people point month","50.23","Baked Goods","Harris Teeters","2022-12-07 04:05:06"
"546","Eight she hand and","13.91","Pantry","Whole Foods","2022-12-04 16:49:01"
"547","Establish indicate very art eat","17.24","Produce","Harris Teeters","2022-12-02 02:10:52"
"548","Reason environmental","23.37","Pantry","Trader Joes","2022-11-25 07:35:50"
"549","Recent grow crime","21.29","Sauces","Trader Joes","2022-11-29 18:13:50"
"550","Could her movement","16.85","Prepared Food","Whole Foods","2022-11-28 00:06:55"
"551","Tough agree move analysis","27.87","Produce","Whole Foods","2022-11-26 13:31:58"
"552","Source cut feel","5.13","Cheese","Whole Foods","2022-12-06 01:04:33"
"553","Purpose good challenge business","46.94","Seafood","Whole Foods","2022-12-01 01:24:16"
"554","Magazine family vote","34.74","Sauces","Trader Joes","2022-11-29 17:51:38"
"555","Local cover","27.34","Frozen Food","Harris Teeters","2022-12-01 20:38:12"
"556","Social cell","40.44","Pantry","Harris Teeters","2022-12-06 04:52:27"
"557","Artist she husband","30.40","Bread","Harris Teeters","2022-12-01 11:14:14"
"558","Cell animal ready at","37.22","Sauces","Whole Foods","2022-11-25 13:25:41"
"559","Than discuss","40.13","Baked Goods","Trader Joes","2022-12-04 05:30:25"
"560","Water while woman travel not","25.94","Pantry","Trader Joes","2022-12-03 21:58:21"
"561","Happy thought early president board","7.68","Beverages","Whole Foods","2022-11-27 10:26:34"
"562","Group member it","9.76","Sauces","Whole Foods","2022-11-28 10:36:42"
"563","Consider probably against change","32.40","Frozen Food","Whole Foods","2022-11-29 22:07:52"
"564","Same throughout","6.94","Bread","Harris Teeters","2022-12-05 11:54:24"
"565","Past two management friend pattern","13.05","Produce","Whole Foods","2022-12-03 17:04:15"
"566","Mention future yard","21.33","Produce","Harris Teeters","2022-11-25 12:24:38"
"567","Sometimes although best various","17.97","Prepared Food","Whole Foods","2022-12-02 00:45:07"
"568","Kitchen gas fly","15.45","Baked Goods","Trader Joes","2022-12-02 16:37:51"
"569","Travel responsibility cut hour","40.74","Produce","Harris Teeters","2022-12-06 23:23:58"
"570","Hundred owner nation","7.40","Prepared Food","Harris Teeters","2022-11-24 11:49:44"
"571","Century strong anything trial","18.25","Seafood","Harris Teeters","2022-12-02 16:17:57"
"572","You bar development","27.40","Dairy & Eggs","Whole Foods","2022-11-30 20:43:09"
"573","Assume every","24.27","Pantry","Trader Joes","2022-11-27 19:11:18"
"574","Action tend coach yard","3.11","Produce","Whole Foods","2022-12-02 21:09:44"
"575","Property ten","31.32","Sauces","Trader Joes","2022-12-01 11:32:26"
"576","So say movie world show","31.78","Beverages","Whole Foods","2022-12-06 04:23:37"
"577","During scientist","14.12","Dairy & Eggs","Whole Foods","2022-11-27 07:32:20"
"578","Among nice","37.92","Produce","Trader Joes","2022-12-04 10:22:33"
"579","Practice how save several","33.80","Baked Goods","Whole Foods","2022-12-01 15:26:03"
"580","Decision particular network pull organization","48.06","Baked Goods","Harris Teeters","2022-12-05 00:33:11"
"581","Note understand enough production scene","20.73","Dairy & Eggs","Trader Joes","2022-11-30 02:40:56"
"582","Environment land trouble staff follow","4.91","Pantry","Whole Foods","2022-12-04 11:33:30"
"583","Sea speak subject yet","21.75","Dairy & Eggs","Harris Teeters","2022-11-26 11:09:54"
"584","Cultural pull above us adult","47.59","Baked Goods","Trader Joes","2022-11-26 13:54:40"
"585","Program after scientist ever travel","19.33","Dairy & Eggs","Harris Teeters","2022-11-28 18:42:31"
"586","Owner traditional fill address","36.99","Canned Goods","Harris Teeters","2022-12-01 01:14:15"
"587","Game before","24.58","Baking","Harris Teeters","2022-11-30 06:30:36"
"588","Everything true water short","45.23","Bread","Harris Teeters","2022-12-07 06:48:54"
"589","Letter little bar reach","11.70","Baked Goods","Trader Joes","2022-11-25 04:09:04"
"590","Growth television growth","24.85","Canned Goods","Harris Teeters","2022-12-02 04:30:12"
"591","Will third and","32.38","Sauces","Whole Foods","2022-12-01 15:41:41"
"592","Serious phone avoid","22.02","Prepared Food","Whole Foods","2022-12-04 19:12:06"
"593","Community together far enough ability","10.31","Frozen Food","Trader Joes","2022-12-02 08:12:53"
"594","Box political herself","50.48","Meat","Harris Teeters","2022-11-24 19:06:38"
"595","Agent actually whose defense","11.59","Cheese","Trader Joes","2022-11-26 09:33:19"
"596","No enough case action","27.67","Produce","Harris Teeters","2022-11-30 19:41:48"
"597","Four once","16.42","Frozen Food","Whole Foods","2022-11-29 12:32:53"
"598","Science draw","33.90","Canned Goods","Harris Teeters","2022-11-24 08:07:37"
"599","Five modern there resource","7.71","Meat","Trader Joes","2022-11-29 19:47:26"
"600","Star much","20.19","Meat","Trader Joes","2022-11-29 18:06:56"
"601","Manage management conference energy although","43.37","Baking","Harris Teeters","2022-12-02 04:44:34"
"602","Ever hospital arrive third quite","6.17","Produce","Trader Joes","2022-12-01 22:01:55"
"603","Close among move class often","5.17","Prepared Food","Harris Teeters","2022-11-27 13:44:58"
"604","Cost home hard general nor","1.30","Baking","Trader Joes","2022-11-24 03:33:19"
"605","Simple happen beat offer","43.47","Canned Goods","Harris Teeters","2022-12-02 18:30:35"
"606","Important guess","36.32","Frozen Food","Whole Foods","2022-11-27 13:17:46"
"607","Structure control career","32.14","Seafood","Harris Teeters","2022-12-01 15:23:21"
"608","Old personal benefit close eight","16.57","Produce","Trader Joes","2022-11-28 09:27:28"
"609","Industry best change talk","11.43","Beverages","Trader Joes","2022-12-04 18:29:23"
"610","Hear health","42.45","Baking","Harris Teeters","2022-11-27 12:12:32"
"611","Whom current old yeah","27.84","Cheese","Harris Teeters","2022-11-29 20:00:20"
"612","Half air","26.72","Cheese","Trader Joes","2022-11-26 04:54:46"
"613","You face","44.25","Bread","Trader Joes","2022-12-04 08:44:07"
"614","That party","25.78","Dairy & Eggs","Whole Foods","2022-12-05 16:16:07"
"615","Outside work upon article","11.21","Produce","Harris Teeters","2022-12-01 16:23:10"
"616","Mean last offer","24.29","Meat","Trader Joes","2022-11-26 22:58:56"
"617","Adult toward small","20.61","Dairy & Eggs","Whole Foods","2022-12-02 08:31:47"
"618","Sense fine street make case","13.47","Frozen Food","Trader Joes","2022-11-24 06:46:45"
"619","Perhaps where dinner","0.28","Sauces","Harris Teeters","2022-12-03 07:08:45"
"620","Team reveal player","35.25","Seafood","Trader Joes","2022-11-26 22:45:01"
"621","North product well school","23.86","Baked Goods","Harris Teeters","2022-12-05 07:18:20"
"622","Responsibility career season how still","22.39","Cheese","Whole Foods","2022-11-27 08:44:51"
"623","Whatever employee remember","38.30","Pantry","Whole Foods","2022-12-05 02:49:58"
"624","Realize market walk","2.94","Dairy & Eggs","Harris Teeters","2022-12-03 20:36:01"
"625","Money real international","19.34","Baked Goods","Harris Teeters","2022-11-27 20:44:06"
"626","Senior film clearly","13.73","Produce","Whole Foods","2022-11-27 18:27:50"
"627","Bit your","16.73","Canned Goods","Trader Joes","2022-11-30 20:41:39"
"628","Control everything war","23.13","Canned Goods","Whole Foods","2022-12-03 22:42:26"
"629","Free other modern","16.13","Baked Goods","Whole Foods","2022-12-07 08:52:28"
"630","Speak ahead rock parent some","42.75","Beverages","Harris Teeters","2022-11-29 11:04:26"
"631","Interesting wear base","16.98","Beverages","Harris Teeters","2022-12-07 03:30:23"
"632","Thousand southern change across","24.46","Dairy & Eggs","Whole Foods","2022-11-24 14:09:02"
"633","Special might wish street","37.51","Cheese","Harris Teeters","2022-12-06 23:45:53"
"634","Bit network","13.41","Pantry","Whole Foods","2022-12-07 09:00:25"
"635","Certain theory bar allow","22.26","Cheese","Trader Joes","2022-12-03 21:34:20"
"636","Reason break debate bed value","48.17","Sauces","Whole Foods","2022-11-30 12:57:24"
"637","Under same commercial","24.55","Cheese","Harris Teeters","2022-11-28 17:38:46"
"638","Activity mission industry","50.27","Meat","Harris Teeters","2022-12-06 06:35:58"
"639","Speech pattern","40.42","Canned Goods","Whole Foods","2022-11-30 00:05:01"
"640","Do often not not produce","16.55","Cheese","Trader Joes","2022-11-26 08:49:56"
"641","Beyond former","39.36","Produce","Harris Teeters","2022-11-26 06:43:37"
"642","Themselves field number","6.50","Produce","Harris Teeters","2022-12-05 13:27:25"
"643","Trade different draw","2.91","Produce","Harris Teeters","2022-12-07 17:56:36"
"644","Life natural","15.54","Prepared Food","Harris Teeters","2022-11-29 21:54:52"
"645","Perhaps best company","18.13","Cheese","Whole Foods","2022-12-04 19:23:51"
"646","Dark power energy look","28.85","Baking","Harris Teeters","2022-11-27 18:47:23"
"647","Degree now go energy cold","46.76","Prepared Food","Harris Teeters","2022-12-07 01:16:44"
"648","Body doctor tough radio","36.35","Meat","Trader Joes","2022-11-24 02:02:38"
"649","Land why thought","25.28","Produce","Whole Foods","2022-11-30 22:17:27"
"650","Fire growth alone until sell","36.80","Sauces","Whole Foods","2022-12-07 05:11:54"
"651","See apply","39.38","Cheese","Harris Teeters","2022-12-04 21:38:48"
"652","Popular too high inside","50.94","Produce","Harris Teeters","2022-11-24 23:10:01"
"653","And give source share","7.79","Beverages","Harris Teeters","2022-11-24 05:50:25"
"654","Moment better of music defense","37.52","Baking","Trader Joes","2022-11-30 16:37:20"
"655","Board business","9.70","Seafood","Harris Teeters","2022-11-29 17:01:19"
"656","Low painting employee","13.06","Meat","Trader Joes","2022-12-06 13:51:00"
"657","Maintain avoid direction hour various","29.08","Baking","Trader Joes","2022-11-29 21:10:57"
"658","Them your choice","43.62","Pantry","Whole Foods","2022-12-04 02:36:44"
"659","Part court already","44.85","Bread","Harris Teeters","2022-12-03 09:12:34"
"660","Red score speak","3.39","Frozen Food","Trader Joes","2022-12-03 06:46:47"
"661","Look lay score inside significant","34.29","Dairy & Eggs","Whole Foods","2022-11-25 11:06:27"
"662","Team maybe future","46.38","Produce","Trader Joes","2022-11-29 17:30:14"
"663","Its factor herself sea worker","13.12","Sauces","Whole Foods","2022-12-01 06:24:26"
"664","Crime drug wall","10.40","Seafood","Harris Teeters","2022-11-29 01:42:57"
"665","Soldier term each mission","23.50","Bread","Whole Foods","2022-11-25 12:16:54"
"666","Week key benefit coach building","33.34","Cheese","Harris Teeters","2022-11-30 08:04:37"
"667","Hope current","38.20","Seafood","Trader Joes","2022-11-25 08:56:06"
"668","International time sound here","17.60","Frozen Food","Harris Teeters","2022-12-07 19:16:30"
"669","Add beat character pattern next","10.92","Produce","Trader Joes","2022-12-01 23:14:54"
"670","Cause factor seem main","40.09","Cheese","Whole Foods","2022-11-30 10:40:11"
"671","Per east actually","45.03","Dairy & Eggs","Whole Foods","2022-12-04 15:05:48"
