"651","73","343","2022-02-28 08:24:53"
"652","34","262","1998-02-11 15:08:02"
"653","26","1763","2013-10-18 01:26:40"
"654","68","1960","1981-10-05 17:51:45"
"655","76","848","1992-03-06 01:34:31"
"656","12","443","1988-03-17 11:57:35"
"657","15","1218","1987-02-26 06:31:15"
"658","64","440","2017-02-09 17:54:50"
"659","24","1405","1970-10-31 03:54:15"
"660","4","411","2018-12-26 22:42:46"
"661","53","568","2012-12-05 09:04:18"
"662","23","543","2008-05-12 17:38:54"
"663","19","871","2016-02-02 03:05:53"
"664","83","711","1983-08-21 16:27:58"
"665","83","717","1996-03-11 10:32:33"
"666","34","1026","1992-07-11 06:48:00"
"667","87","1628","1995-08-16 20:47:49"
"668","28","812","1986-11-18 18:00:31"
"669","79","267","2001-06-24 02:11:08"
"670","37","1034","2007-07-22 11:32:00"
"671","97","400","1993-01-13 11:40:48"
"672","28","1860","1987-10-02 18:34:23"
"673","28","700","2001-03-28 02:42:53"
"674","76","678","2009-11-14 10:13:43"
"675","78","787","1973-02-21 20:34:57"
"676","33","1800","1992-11-03 00:52:20"
"677","57","1292","2005-10-10 16:43:05"
"678","8","863","1989-12-29 22:34:34"
"679","71","991","2010-08-01 14:51:41"
"680","96","712","1993-11-21 07:55:28"
"681","96","1782","1980-11-24 05:59:03"
"682","74","1221","2009-02-12 13:01:04"
"683","56","619","2011-11-05 13:22:13"
"684","14","1955","1971-12-21 10:08:28"
"685","43","549","2018-05-21 05:17:17"
"686","50","1078","1986-05-22 22:22:08"
"687","60","450","1986-06-13 15:56:58"
"688","49","1288","2006-10-02 00:43:58"
"689","32","1011","1996-06-21 10:59:05"
"690","27","1885","2017-11-10 00:32:25"
"691","69","1425","1977-05-06 05:58:36"
"692","54","492","1987-04-25 11:33:13"
"693","3","594","1997-07-29 01:04:48"
"694","52","679","1976-11-05 18:16:06"
"695","67","776","2007-01-20 01:53:05"
"696","41","1082","1992-10-12 08:43:23"
"697","73","951","2015-10-14 12:48:36"
"698","43","952","1983-04-26 22:42:29"
"699","23","1543","2012-04-28 20:15:45"
"700","1","1143","2002-04-04 08:21:07"
"701","50","570","1990-06-01 06:11:01"
"702","8","204","1984-01-04 16:59:21"
"703","74","534","1987-10-06 10:45:20"
"704","45","1132","1973-06-21 13:28:39"
"705","94","1998","2016-03-14 20:42:45"
"706","38","1943","1971-04-19 15:21:58"
"707","6","1086","1995-04-11 09:01:20"
"708","51","398","2002-10-04 17:44:58"
"709","23","329","1995-01-03 00:10:08"
"710","84","1086","1975-01-31 15:22:17"
"711","38","249","1981-01-10 14:13:29"
"712","57","50","1996-04-01 08:33:05"
"713","59","886","1994-12-14 23:37:10"
"714","1","1433","1995-02-02 09:29:26"
"715","14","1601","1995-10-12 06:49:26"
"716","25","1163","1990-01-24 02:14:39"
"717","35","921","2000-05-13 06:00:39"
"718","89","97","2003-04-21 05:18:04"
"719","1","583","2011-03-13 18:06:04"
"720","18","1523","2001-10-11 12:36:42"
"721","39","1413","1984-12-05 22:13:04"
"722","39","366","1973-10-07 15:09:11"
"723","3","853","1998-02-04 01:10:58"
"724","22","1361","2001-09-20 19:45:25"
"725","95","1912","2007-01-13 05:34:46"
"726","17","76","2017-07-19 09:52:47"
"727","77","1357","2002-11-01 02:32:08"
"728","72","0","1992-03-04 19:17:59"
"729","80","130","2012-07-28 15:43:59"
"730","43","1123","1983-07-07 19:55:38"
"731","7","1162","2022-09-01 12:36:14"
"732","97","1496","2010-11-26 18:43:16"
"733","45","602","2014-05-12 12:48:43"
"734","11","1928","2021-11-22 13:48:47"
"735","65","1968","1986-02-18 19:11:37"
"736","91","1926","1986-06-09 22:18:59"
"737","74","1597","1970-07-19 09:28:31"
"738","40","67","1989-03-07 18:41:21"
"739","10","563","1991-09-06 09:55:03"
"740","11","1240","1972-09-03 21:31:44"
"741","75","1727","1977-09-06 16:22:23"
"742","52","915","2005-04-18 15:18:57"
"743","27","283","2002-12-05 04:10:15"
"744","27","601","2020-03-01 21:48:55"
"745","66","418","1998-12-10 19:57:25"
"746","59","1740","2006-06-28 17:46:06"
"747","92","1569","2008-11-14 17:29:37"
"748","17","991","2013-05-10 20:18:28"
"749","85","241","2008-11-11 13:33:54"
"750","51","798","2005-11-02 23:22:09"
"751","77","1073","1996-11-22 07:47:53"
"752","12","400","1988-12-22 16:47:35"
"753","12","513","1979-08-01 17:40:49"
"754","91","495","2012-12-22 12:58:48"
"755","31","518","1990-07-06 18:46:46"
"756","66","1237","1979-07-31 11:15:56"
"757","66","1021","2006-01-29 13:52:21"
"758","53","1229","1971-11-11 05:42:03"
"759","72","464","2000-09-21 23:12:10"
"760","91","479","2015-08-04 16:33:39"
"761","17","1379","1982-12-05 08:45:30"
"762","38","890","2001-07-05 19:07:16"
"763","32","933","1980-08-07 11:09:50"
"764","36","1369","2009-07-01 07:28:33"
"765","48","1500","1973-01-13 09:32:26"
"766","43","1223","1979-02-05 14:09:36"
"767","16","142","1997-05-25 16:14:40"
"768","98","18","1976-08-09 18:09:19"
"769","47","1162","1997-07-25 11:11:58"
"770","56","363","2009-01-04 05:28:42"
"771","26","362","2002-07-09 01:27:54"
"772","90","1759","1972-01-03 08:35:27"
"773","88","900","1988-01-28 11:00:21"
"774","83","1870","1986-03-14 04:56:08"
"775","44","200","2018-06-07 02:28:51"
"776","2","1356","1971-04-02 17:41:07"
"777","26","458","2021-05-21 01:46:59"
"778","10","1305","1972-12-07 23:44:12"
"779","79","1836","1970-12-02 12:46:40"
"780","81","1712","1983-10-15 23:43:58"
"781","32","46","1989-06-17 12:54:26"
"782","13","876","1980-02-23 13:07:02"
"783","91","1962","2005-03-18 01:46:07"
"784","56","299","2009-07-14 03:12:40"
"785","94","1849","2017-01-14 21:19:22"
"786","24","614","2018-05-07 09:09:31"
"787","43","331","1972-03-15 02:07:16"
"788","18","1939","1992-01-13 04:04:39"
"789","51","1081","1992-12-25 12:57:14"
"790","94","409","2022-02-12 13:30:57"
"791","18","1740","2004-04-26 17:56:14"
"792","76","347","1970-08-15 16:37:19"
"793","48","859","1984-11-03 02:46:40"
"794","24","333","2016-09-28 17:00:27"
"795","27","1433","2013-02-16 21:57:41"
"796","50","392","2007-12-15 11:27:18"
"797","58","1253","1992-01-16 08:53:09"
"798","50","98","2010-02-13 01:41:26"
"799","35","536","2020-06-19 09:22:25"
"800","70","1579","2018-03-29 06:00:19"
"801","15","218","2003-09-13 09:34:13"
"802","74","1604","2001-03-18 07:35:14"
"803","21","91","1984-07-03 13:40:31"
"804","27","1792","1984-03-16 15:22:58"
"805","81","1832","2013-11-21 07:32:51"
"806","35","668","1990-10-20 18:01:33"
"807","28","84","2018-05-05 17:00:21"
"808","88","862","2002-07-19 00:31:28"
"809","21","1189","1983-11-24 07:18:49"
"810","1","528","2009-12-31 13:20:05"
"811","24","1463","1977-11-23 11:41:08"
"812","44","200","1996-01-29 04:42:37"
"813","58","1187","1990-12-15 20:33:39"
"814","28","1747","2022-01-17 22:27:36"
"815","46","666","1976-12-21 12:28:35"
"816","71","1928","2000-07-25 19:35:31"
"817","62","1625","1991-06-17 23:24:42"
"818","9","336","2014-11-08 02:46:15"
"819","90","1054","1986-11-21 08:08:02"
"820","59","1735","1992-11-11 06:40:23"
"821","45","1571","2019-11-02 06:18:01"
"822","23","642","1995-07-31 01:52:56"
"823","16","252","1985-05-13 17:00:26"
"824","69","1655","1999-09-23 01:24:51"
"825","21","665","1998-11-12 23:54:26"
"826","5","978","2003-12-08 08:50:31"
"827","77","1679","1980-09-02 05:50:10"
"828","95","1361","2010-06-28 08:34:53"
"829","89","697","2008-08-20 09:56:22"
"830","65","1562","1974-05-30 08:34:04"
"831","80","53","1982-01-13 16:04:23"
"832","56","1653","2006-07-08 13:26:03"
"833","81","1303","1993-05-25 00:17:42"
"834","62","366","2014-04-10 03:59:08"
"835","67","1697","2010-03-08 07:37:05"
"836","30","1243","1982-11-26 11:41:48"
"837","78","1638","1984-09-16 03:14:41"
"838","87","665","1987-09-20 14:25:51"
"839","33","767","2018-09-30 03:10:15"
"840","67","1278","2012-10-08 09:24:34"
"841","6","14","2000-02-21 00:50:49"
"842","29","127","2014-08-08 11:36:21"
"843","97","1450","1970-07-12 05:39:05"
"844","28","1954","1985-09-19 14:02:17"
"845","75","1849","1978-01-15 16:31:28"
"846","59","1240","1970-04-09 07:44:25"
"847","31","1000","2016-12-06 15:36:10"
"848","99","1505","2003-03-22 06:21:06"
"849","7","94","2013-03-10 10:52:44"
"850","55","266","1976-05-30 12:17:42"
"851","79","1124","2001-12-06 22:20:05"
"852","12","1883","1979-06-10 20:13:26"
"853","17","698","2009-05-19 00:56:44"
"854","61","401","2011-10-05 22:31:34"
"855","57","1242","1982-07-26 07:15:29"
"856","10","1944","2022-10-03 06:30:15"
"857","16","538","1990-02-06 23:56:22"
"858","72","1262","1993-08-16 20:55:41"
"859","80","1782","2007-04-16 22:03:25"
"860","90","144","1980-12-11 12:56:15"
"861","26","1725","1983-10-25 02:26:56"
"862","75","1635","1986-03-17 20:52:10"
"863","35","55","1997-02-18 23:02:05"
"864","79","29","1997-01-28 12:39:42"
"865","28","165","2015-07-12 03:28:44"
"866","58","747","1976-01-30 02:02:47"
"867","87","1514","2012-10-25 23:58:38"
"868","68","1402","2012-06-24 10:16:28"
"869","83","988","1996-12-29 19:35:12"
"870","56","538","1970-11-22 01:01:37"
"871","42","437","1986-02-20 17:33:32"
"872","62","730","2021-08-25 21:41:30"
"873","85","590","2013-11-25 10:14:21"
"874","97","40","1990-10-08 22:15:48"
"875","37","1762","2001-10-19 09:53:37"
"876","97","1882","1979-07-05 12:04:49"
"877","13","1476","1972-08-28 00:00:25"
"878","11","428","2003-09-10 08:18:19"
"879","22","49","2014-03-15 22:36:56"
"880","66","1181","1996-10-18 01:22:40"
"881","23","378","1997-04-11 16:57:31"
"882","72","1028","1985-01-18 13:33:31"
"883","79","444","2015-02-27 15:37:18"
"884","74","613","2005-09-16 05:35:19"
"885","86","54","1988-02-14 12:02:20"
"886","39","749","1986-07-28 15:24:43"
"887","10","1383","2016-04-15 04:45:30"
"888","91","136","2017-10-04 00:16:48"
"889","53","763","2001-09-04 14:46:44"
"890","9","1868","1973-09-24 16:39:51"
"891","68","903","2007-01-24 17:56:15"
"892","43","803","1980-05-07 02:07:00"
"893","91","381","2018-05-30 20:36:02"
"894","26","838","2002-06-09 00:05:51"
"895","78","1757","1976-06-20 16:05:19"
"896","19","282","1973-11-13 10:43:21"
"897","21","71","1980-01-26 14:10:24"
"898","40","1037","2004-06-10 08:03:33"
"899","31","1597","2022-07-22 11:53:12"
"900","37","455","1995-08-12 03:39:40"
"901","84","273","2006-05-01 09:57:17"
"902","18","1959","1978-10-27 09:36:32"
"903","4","981","1988-04-27 04:41:38"
"904","59","1483","2021-08-13 16:33:07"
"905","45","1620","1974-11-03 14:14:14"
"906","17","966","2021-04-26 05:13:31"
"907","60","1118","1976-06-05 13:07:13"
"908","21","994","1983-01-31 17:17:41"
"909","54","1787","2007-07-04 00:22:54"
"910","74","1323","2013-02-14 08:31:04"
"911","22","247","2020-09-25 07:46:39"
"912","31","171","1987-04-25 01:39:04"
"913","57","761","1972-08-08 22:17:31"
"914","51","1424","2019-09-05 10:00:27"
"915","55","545","2003-05-26 20:41:57"
"916","52","1909","1974-01-09 09:13:26"
"917","19","662","2004-03-26 00:24:57"
"918","15","694","2018-12-04 03:09:46"
"919","37","650","2000-08-29 21:52:24"
"920","92","1759","2010-06-18 14:12:10"
"921","91","289","1985-06-01 09:16:07"
"922","44","762","2005-01-15 16:11:25"
"923","81","602","2001-10-18 12:02:11"
"924","35","44","1975-05-29 05:27:19"
"925","94","1047","2003-02-18 19:59:07"
"926","47","171","2020-02-07 21:58:22"
"927","53","418","1991-01-23 04:19:49"
"928","39","495","2007-12-01 23:49:03"
"929","87","360","2018-03-20 22:48:09"
"930","98","1411","1993-05-16 22:16:17"
"931","85","131","2017-08-13 13:50:47"
"932","61","663","1978-06-01 17:50:19"
"933","38","1411","2011-09-09 22:52:29"
"934","24","1367","1981-08-01 07:55:35"
"935","58","114","1993-10-13 13:58:45"
"936","48","1657","1997-09-11 01:43:16"
"937","31","1263","2013-10-23 03:53:23"
"938","11","1708","2020-09-30 10:53:06"
"939","45","935","1983-08-05 14:21:22"
"940","67","1911","2014-08-07 12:41:56"
"941","35","1247","1988-03-04 05:07:45"
"942","59","76","2021-08-10 22:45:28"
"943","20","753","1988-12-25 19:18:16"
"944","45","907","1989-05-26 19:30:47"
"945","47","1316","1982-07-22 08:17:53"
"946","35","1780","2010-01-03 16:08:00"
"947","7","1416","1999-05-24 12:18:22"
"948","95","1243","1971-12-08 18:10:39"
"949","2","1956","2010-10-17 16:20:41"
"950","4","1519","1970-11-15 00:31:06"
"951","80","795","2011-10-28 14:14:49"
"952","24","115","1978-09-25 14:56:15"
"953","86","1404","2020-01-03 11:22:58"
"954","80","565","2015-09-14 15:21:57"
"955","99","645","1995-08-26 15:00:30"
"956","83","970","2003-04-22 05:22:07"
"957","29","1106","2012-09-04 10:14:30"
"958","72","212","2014-05-02 23:25:53"
"959","74","1240","1992-09-21 17:05:56"
"960","97","479","1970-11-04 07:40:46"
"961","73","1368","2006-12-06 09:00:00"
"962","15","475","1980-08-31 12:03:13"
"963","61","269","2018-09-22 09:30:50"
"964","60","1747","2017-12-29 20:00:42"
"965","9","1875","1970-02-16 16:45:59"
"966","30","890","1996-12-18 17:45:49"
"967","40","27","1984-11-10 07:39:13"
"968","45","1299","2004-07-12 01:45:44"
"969","5","1829","1980-02-02 06:37:29"
"970","38","1180","1982-01-20 12:52:49"
"971","0","200","1998-07-04 08:17:57"
"972","44","1852","2021-07-04 00:00:24"
"973","69","127","1987-01-26 16:08:28"
"974","20","1523","2015-01-28 21:02:50"
"975","5","1487","1992-08-20 11:43:47"
"976","64","1876","1988-01-26 07:26:08"
"977","28","1554","2012-11-26 09:55:13"
"978","74","1604","2006-03-19 02:51:00"
"979","74","648","1976-12-07 18:04:08"
"980","43","578","1978-03-03 07:03:02"
"981","24","1565","1999-07-27 18:37:25"
"982","3","1275","1984-07-26 16:46:21"
"983","32","1723","2012-09-05 01:13:14"
"984","54","1194","1993-09-21 15:11:09"
"985","4","190","1977-09-09 10:28:53"
"986","55","1072","1973-07-31 12:56:11"
"987","96","1965","2003-10-28 22:17:39"
"988","74","1955","2015-09-06 08:02:14"
"989","20","1767","1985-06-24 10:33:53"
"990","4","242","1978-09-08 06:31:52"
"991","97","1445","2012-02-29 10:54:09"
"992","53","1271","2012-07-10 20:34:00"
"993","16","1372","1983-07-14 09:33:00"
"994","18","1986","1991-05-11 09:39:46"
"995","81","1954","2016-03-22 18:08:37"
"996","4","888","1989-11-16 00:22:18"
"997","13","959","1991-05-21 03:52:52"
"998","50","1920","1992-05-05 09:13:06"
"999","52","815","2016-04-30 13:40:09"
"1000","46","502","1980-11-13 04:49:42"
"1001","31","1550","2022-01-18 20:58:52"
"1002","63","1759","1975-02-20 14:16:51"
"1003","34","865","1975-07-02 21:48:56"
"1004","79","1318","1971-12-26 15:58:16"
"1005","40","851","2010-02-16 23:45:11"
"1006","41","29","1976-10-13 03:43:50"
"1007","57","1420","2010-12-12 12:57:02"
"1008","31","357","1991-02-27 22:49:10"
"1009","70","215","1995-10-09 05:54:45"
"1010","45","990","1985-12-19 09:56:15"
"1011","98","1935","1986-01-01 05:13:16"
"1012","87","531","2002-01-05 18:13:51"
"1013","8","263","1978-05-25 09:57:27"
"1014","68","9","2021-04-20 17:44:56"
"1015","31","262","1989-02-27 18:41:11"
"1016","0","567","2004-04-03 20:38:20"
"1017","73","1740","1991-11-10 01:14:07"
"1018","66","1773","1998-10-30 18:33:35"
"1019","67","861","2011-10-27 20:40:36"
"1020","58","344","2010-10-08 18:16:06"
"1021","31","227","2018-12-20 19:34:07"
"1022","47","1692","2016-01-12 16:11:40"
"1023","77","121","1972-11-30 11:36:08"
"1024","55","1008","1976-12-14 18:16:09"
"1025","57","1978","1990-05-20 18:19:23"
"1026","53","1148","1989-06-18 21:30:54"
"1027","53","1168","2002-05-22 00:27:36"
"1028","82","1576","1991-01-07 14:46:57"
"1029","5","45","1982-05-10 04:57:08"
"1030","98","941","1994-03-15 10:17:55"
"1031","73","480","1992-12-22 18:01:40"
"1032","33","1516","1970-12-05 12:39:37"
"1033","35","1017","1997-09-07 13:09:42"
"1034","81","498","2021-06-04 22:11:10"
"1035","51","299","1978-12-04 13:21:51"
"1036","18","1718","2021-12-11 01:32:37"
"1037","14","1100","1999-12-16 00:48:34"
"1038","42","1198","2013-04-18 20:01:23"
"1039","21","770","1972-06-30 13:53:34"
"1040","53","631","1991-11-27 09:46:19"
"1041","69","952","2013-12-18 11:23:36"
"1042","36","1528","1972-03-04 10:41:26"
"1043","75","1062","1987-04-02 22:43:08"
"1044","56","1011","1970-05-25 12:30:40"
"1045","76","155","2005-07-10 05:23:51"
"1046","30","810","2016-07-29 10:44:03"
"1047","32","366","1976-04-02 19:50:43"
"1048","72","1534","1976-12-21 03:20:10"
"1049","70","1436","1980-11-10 04:56:53"
"1050","75","1439","1999-06-07 23:34:39"
"1051","9","1231","2012-05-23 02:46:59"
"1052","19","802","2020-03-14 17:53:42"
"1053","62","1512","1978-04-03 10:55:32"
"1054","79","1615","1981-11-22 15:13:29"
"1055","79","61","2016-05-30 09:21:07"
"1056","82","247","1983-05-02 20:59:09"
"1057","20","1528","2007-11-03 23:28:15"
"1058","47","1887","1978-10-13 18:13:46"
"1059","49","1146","1989-06-28 20:02:52"
"1060","39","575","1977-08-17 23:42:07"
"1061","34","1060","1976-07-27 15:20:52"
"1062","2","144","1973-04-30 19:06:40"
"1063","17","769","2005-11-09 00:18:40"
"1064","61","1124","2001-03-21 13:47:47"
"1065","50","1693","2010-02-16 14:29:08"
"1066","22","813","1987-11-19 17:34:31"
"1067","27","1109","1970-05-06 00:53:53"
"1068","79","1433","2017-05-18 13:12:00"
"1069","30","918","2007-12-20 15:06:11"
"1070","12","485","2004-05-13 23:15:26"
"1071","77","1330","2000-01-18 03:31:02"
"1072","79","178","2005-09-06 03:58:31"
"1073","29","1841","1971-01-24 15:24:55"
"1074","35","1670","1990-03-22 08:59:00"
"1075","98","1107","1971-11-07 01:24:10"
"1076","75","1746","1980-03-27 09:40:23"
"1077","4","1244","1996-01-02 15:03:48"
"1078","38","1842","2011-02-22 17:25:21"
"1079","45","144","1970-07-27 00:45:30"
"1080","19","325","2018-02-13 01:47:46"
"1081","59","1465","1980-05-21 00:32:00"
"1082","71","947","1995-03-01 14:08:04"
"1083","35","787","1986-02-22 20:22:26"
"1084","69","326","2017-10-02 22:23:30"
"1085","31","1900","2014-02-04 15:24:02"
"1086","56","827","1985-10-01 00:19:18"
"1087","70","1251","2014-11-18 00:47:17"
"1088","10","44","2019-03-10 06:32:07"
"1089","88","1063","1986-06-10 01:06:45"
"1090","75","1207","2005-09-04 01:27:10"
"1091","49","254","2017-01-06 07:03:15"
"1092","22","289","2019-08-31 04:17:42"
"1093","6","472","1983-12-11 06:40:22"
"1094","12","569","1975-06-08 15:14:33"
"1095","63","1452","2010-10-14 09:18:12"
"1096","80","98","2021-10-29 10:04:26"
"1097","9","909","1989-05-18 14:03:26"
"1098","57","1167","2007-06-09 01:56:01"
"1099","18","54","1972-04-03 20:36:59"
"1100","47","2","1996-06-06 16:33:22"
"1101","22","1013","2007-07-22 20:09:32"
"1102","45","544","1983-03-24 05:08:41"
"1103","47","1516","1993-12-19 04:23:45"
"1104","18","737","2001-07-16 12:48:24"
"1105","55","1933","1994-04-29 04:32:35"
"1106","20","1685","1997-05-19 22:26:25"
"1107","95","548","1999-02-13 18:56:43"
"1108","87","510","2019-10-19 05:20:32"
"1109","61","1731","2022-03-11 12:22:45"
"1110","65","1102","1996-01-18 22:18:17"
"1111","8","1984","1976-08-22 19:21:10"
"1112","43","1674","1974-05-15 19:52:41"
"1113","30","24","2008-07-05 12:30:08"
"1114","28","700","2005-02-28 14:04:43"
"1115","48","1175","2000-03-21 01:23:00"
"1116","55","1183","2009-04-27 06:22:44"
"1117","46","1234","2002-07-09 21:10:46"
"1118","77","514","1996-08-05 11:24:22"
"1119","12","118","2017-03-04 13:05:00"
"1120","34","1021","1982-01-06 20:47:38"
"1121","76","584","2015-02-07 22:02:22"
"1122","83","417","1980-04-13 11:14:34"
"1123","72","1983","2012-03-27 06:44:07"
"1124","48","1768","1982-03-11 03:32:25"
"1125","22","1803","1978-04-01 02:35:24"
"1126","61","1282","1986-12-21 16:00:42"
"1127","46","1465","1978-11-16 18:45:38"
"1128","41","436","2011-04-18 20:22:33"
"1129","59","15","2010-12-23 12:34:00"
"1130","96","1887","1977-03-19 23:03:12"
"1131","50","255","1987-06-09 00:53:31"
"1132","7","1713","2004-08-01 17:41:16"
"1133","3","1752","1976-10-12 05:00:33"
"1134","21","425","1978-12-19 05:57:41"
"1135","23","69","1985-04-05 22:32:17"
"1136","6","1153","2018-07-30 10:49:01"
"1137","72","179","1999-02-05 12:33:11"
"1138","82","1791","1985-02-02 05:04:26"
"1139","22","970","1980-08-29 16:25:35"
"1140","20","1707","2018-09-01 12:58:21"
"1141","1","605","1997-09-30 18:12:35"
"1142","55","839","1980-08-09 19:13:43"
"1143","2","1074","2007-01-21 19:33:15"
"1144","87","2","1973-06-30 16:10:17"
"1145","58","532","1977-11-30 12:28:50"
"1146","13","1126","1976-04-04 08:59:19"
"1147","60","258","1980-12-04 04:15:37"
"1148","54","1230","1975-08-23 07:22:59"
"1149","58","1052","2017-03-04 14:29:16"
"1150","76","1278","1981-03-08 11:09:40"
"1151","41","954","1972-02-07 03:54:02"
"1152","18","1308","1985-06-09 06:00:27"
"1153","14","1211","2021-10-28 15:41:31"
"1154","91","1265","2015-02-27 13:18:21"
"1155","37","374","2021-01-21 01:31:08"
"1156","94","386","1989-02-03 14:24:46"
"1157","5","1639","1981-11-21 08:42:56"
"1158","33","1111","1981-11-29 01:17:06"
"1159","98","537","2003-05-18 03:47:10"
"1160","25","1947","1985-02-11 13:08:58"
"1161","96","368","1975-03-02 03:36:48"
"1162","23","1404","2012-02-26 20:11:29"
"1163","58","1693","1992-09-28 02:38:48"
"1164","70","203","1985-11-24 09:26:25"
"1165","77","1211","1987-06-13 07:22:18"
"1166","55","8","2005-01-02 02:31:42"
"1167","6","1227","1987-09-15 22:07:13"
"1168","66","696","1980-03-29 03:31:24"
"1169","79","1961","2015-12-29 18:38:13"
"1170","84","500","2010-07-26 23:02:19"
"1171","39","566","2011-12-14 10:31:32"
"1172","19","390","2019-10-16 19:34:06"
"1173","1","243","2010-05-21 00:25:22"
"1174","3","1418","1996-04-26 01:13:16"
"1175","29","632","1977-03-30 11:27:26"
"1176","12","1062","1994-07-26 10:10:40"
"1177","64","1707","1972-10-09 23:20:12"
"1178","33","1645","1992-10-07 13:04:04"
"1179","83","650","1971-08-01 10:00:02"
"1180","66","375","1974-08-04 10:22:49"
"1181","69","1726","2002-03-22 04:59:20"
"1182","20","248","2020-12-18 02:39:19"
"1183","41","545","1992-12-28 17:45:59"
"1184","25","1330","2004-10-25 14:11:31"
"1185","62","25","2000-07-24 13:09:55"
"1186","12","570","2003-02-08 17:34:57"
"1187","25","208","2005-01-15 18:59:17"
"1188","99","853","2006-12-12 09:04:38"
"1189","37","364","1977-02-06 06:04:32"
"1190","80","734","1978-02-10 12:14:29"
"1191","64","230","1982-09-01 09:16:41"
"1192","19","1379","1993-03-26 17:24:11"
"1193","63","989","1981-08-03 20:55:03"
"1194","52","596","2014-10-20 17:50:29"
"1195","30","43","1998-12-04 18:00:47"
"1196","36","296","2014-07-15 08:27:16"
"1197","85","408","2021-09-04 16:17:58"
"1198","10","1696","2007-08-03 22:57:50"
"1199","83","640","2020-06-12 18:26:26"
"1200","6","1867","2018-11-25 17:03:59"
"1201","13","1438","1981-03-15 14:07:20"
"1202","67","81","1979-01-17 04:39:19"
"1203","30","1623","1985-03-31 02:15:52"
"1204","48","753","1992-05-06 00:24:30"
"1205","6","847","1991-10-10 12:59:10"
"1206","74","1594","2011-02-08 21:42:47"
"1207","47","1070","2015-07-02 00:44:20"
"1208","27","635","1997-03-13 12:04:09"
"1209","87","1603","2021-08-06 15:27:50"
"1210","99","1325","2008-01-11 05:22:11"
"1211","26","1848","1994-03-29 04:28:31"
"1212","23","849","2016-04-12 05:29:06"
"1213","16","1926","1992-10-18 10:43:46"
"1214","68","1426","2000-11-29 00:25:37"
"1215","2","386","1981-08-04 11:46:18"
"1216","11","1568","2007-06-09 07:33:01"
"1217","44","619","2022-01-22 06:45:13"
"1218","22","395","1977-06-11 16:24:18"
"1219","62","1477","1971-05-01 16:43:58"
"1220","96","1423","2004-09-01 22:39:19"
"1221","13","1414","1990-10-18 20:34:17"
"1222","74","316","2011-12-16 21:33:19"
"1223","61","1654","2005-07-31 18:26:07"
"1224","85","899","1997-12-13 19:52:47"
"1225","1","17","2010-06-29 07:23:38"
"1226","80","127","2008-01-04 07:00:51"
"1227","83","1449","1986-02-26 11:23:25"
"1228","31","1862","1992-03-31 15:04:11"
"1229","89","1691","2005-09-29 02:56:07"
"1230","64","494","1998-03-06 06:07:49"
"1231","91","399","1996-10-07 11:40:14"
"1232","72","1733","2018-09-22 15:40:52"
"1233","92","758","1973-01-03 23:10:14"
"1234","89","1328","1981-10-10 04:07:34"
"1235","80","226","1986-06-01 17:21:28"
"1236","75","1233","1992-08-18 10:15:34"
"1237","2","1499","2012-10-29 15:21:25"
"1238","60","1869","1972-08-31 20:38:37"
"1239","93","432","1974-12-05 03:25:09"
"1240","64","1336","2002-12-18 12:29:51"
"1241","41","932","1980-01-30 12:47:55"
"1242","17","1564","1976-12-30 12:47:33"
"1243","34","1124","1985-09-09 14:30:22"
"1244","29","1458","1996-12-27 13:34:33"
"1245","71","1649","2009-03-29 03:14:07"
"1246","79","1404","2022-08-23 15:25:52"
"1247","91","260","1990-09-26 16:34:05"
"1248","10","869","1996-12-17 05:20:38"
"1249","44","1443","2013-06-14 00:13:08"
"1250","85","1269","1972-06-30 12:30:50"
"1251","17","1609","1984-07-27 13:59:48"
"1252","33","1981","1980-04-04 18:21:15"
"1253","67","1648","1983-03-14 16:12:58"
"1254","78","183","2015-10-01 06:47:16"
"1255","9","109","1973-05-28 08:17:09"
"1256","83","430","2022-02-11 23:26:14"
"1257","15","1687","1983-01-09 12:48:33"
"1258","26","302","2013-12-20 04:04:43"
"1259","98","1253","1972-10-17 04:40:07"
"1260","77","1888","2009-04-06 13:42:40"
"1261","90","524","2014-04-09 10:33:11"
"1262","11","1093","2021-09-19 05:14:44"
"1263","35","391","2020-07-24 11:01:33"
"1264","42","837","1981-05-27 21:13:29"
"1265","88","1738","1989-07-27 14:56:01"
"1266","19","1931","1975-02-02 20:36:00"
"1267","71","857","1986-03-25 03:43:24"
"1268","2","553","2003-12-07 13:42:11"
"1269","22","272","2004-10-07 12:15:02"
"1270","61","1624","1977-09-08 15:18:20"
"1271","90","1798","2004-03-08 14:36:50"
"1272","12","1863","1973-07-25 09:18:33"
"1273","92","1247","2004-08-23 17:47:26"
"1274","42","666","2011-08-26 09:13:30"
"1275","38","1828","1976-08-08 07:33:39"
"1276","16","1441","1970-06-01 07:22:26"
"1277","67","728","1996-10-15 16:00:38"
"1278","61","1312","1980-10-01 08:26:31"
"1279","56","1629","2012-08-29 01:55:51"
"1280","82","494","1995-08-07 19:50:31"
"1281","22","464","2011-10-10 06:56:21"
"1282","24","1805","1989-04-11 20:39:31"
"1283","72","723","1986-03-14 07:47:40"
"1284","80","1977","2004-09-21 04:14:58"
"1285","0","1465","1974-12-02 20:41:07"
"1286","48","726","1995-03-29 15:58:25"
"1287","50","1400","1984-09-11 03:20:13"
