"337","Reflect stage visit","426.81","Beverages","Trader Joes","2022-10-09 15:34:37"
"338","Charge recognize home create","249.47","Baking","Whole Foods","2022-10-20 09:20:05"
"339","Bit set special ago impact","137.32","Seafood","Whole Foods","2022-10-14 12:16:50"
"340","Special night debate say professional","500.44","Sauces","Harris Teeters","2022-10-07 08:46:28"
"341","Maybe quite image","46.77","Canned Goods","Whole Foods","2022-10-08 04:18:13"
"342","Baby figure home officer son","481.65","Meat","Whole Foods","2022-10-16 03:44:38"
"343","Sport get what Democrat","434.96","Dairy & Eggs","Whole Foods","2022-10-18 13:57:59"
"344","Along could carry","137.74","Baking","Trader Joes","2022-10-17 05:07:18"
"345","Control local even","137.95","Bread","Whole Foods","2022-10-16 15:03:20"
"346","Pick very","413.65","Prepared Food","Harris Teeters","2022-10-15 19:26:47"
"347","Partner better turn factor","112.56","Produce","Harris Teeters","2022-10-11 05:57:09"
"348","Material person cultural","221.32","Bread","Harris Teeters","2022-10-19 20:21:14"
"349","Seem effort long pattern catch","390.87","Frozen Food","Trader Joes","2022-10-18 09:18:57"
"350","Agreement former phone","246.51","Seafood","Trader Joes","2022-10-11 00:30:09"
"351","All key develop suddenly","276.91","Bread","Harris Teeters","2022-10-12 05:50:20"
"352","Accept popular line stage","110.65","Baked Goods","Trader Joes","2022-10-19 17:09:39"
"353","Reduce his science good major","423.10","Produce","Whole Foods","2022-10-07 10:25:44"
"354","They smile budget middle","65.38","Pantry","Harris Teeters","2022-10-09 08:36:57"
"355","Role worry program new article","342.42","Bread","Harris Teeters","2022-10-07 13:19:47"
"356","Case power teacher","261.40","Beverages","Harris Teeters","2022-10-15 18:52:31"
"357","Let party explain big list","483.95","Pantry","Trader Joes","2022-10-11 18:08:26"
"358","Best mention","264.74","Bread","Whole Foods","2022-10-11 04:29:45"
"359","Four into lay game huge","247.98","Frozen Food","Whole Foods","2022-10-08 11:59:56"
"360","Top road season course","65.19","Prepared Food","Whole Foods","2022-10-15 10:40:30"
"361","Visit rather she trade","153.96","Canned Goods","Harris Teeters","2022-10-07 17:49:21"
"362","Foreign though during admit","68.27","Beverages","Harris Teeters","2022-10-08 07:32:39"
"363","Interview rule bag offer","132.73","Dairy & Eggs","Harris Teeters","2022-10-14 23:37:45"
"364","Themselves purpose seat","484.00","Produce","Trader Joes","2022-10-20 08:28:44"
"365","Skill behind light","482.29","Meat","Trader Joes","2022-10-18 17:11:10"
"366","Remember they garden","456.45","Bread","Harris Teeters","2022-10-17 03:00:27"
"367","Tax force order discover exactly","386.84","Dairy & Eggs","Whole Foods","2022-10-09 18:46:38"
"368","Data serious","174.36","Baked Goods","Whole Foods","2022-10-17 17:28:45"
"369","Vote claim but","443.65","Seafood","Trader Joes","2022-10-20 12:40:29"
"370","Senior child image among","339.74","Beverages","Harris Teeters","2022-10-13 20:11:58"
"371","Board data newspaper I","496.82","Frozen Food","Whole Foods","2022-10-09 16:24:46"
"372","Too sell hear party sure","268.97","Seafood","Whole Foods","2022-10-16 23:14:15"
"373","Situation full north","209.04","Sauces","Harris Teeters","2022-10-13 13:07:09"
"374","Lawyer indeed response doctor watch","383.31","Canned Goods","Whole Foods","2022-10-16 05:54:55"
"375","Today north throughout","243.94","Canned Goods","Whole Foods","2022-10-11 04:24:32"
"376","Finally turn mean","332.99","Baked Goods","Trader Joes","2022-10-12 06:54:53"
"377","Safe feeling","306.62","Bread","Trader Joes","2022-10-19 15:09:51"
"378","Nearly way great","0.94","Baking","Trader Joes","2022-10-09 16:30:37"
"379","Source professor behavior environmental","221.76","Canned Goods","Harris Teeters","2022-10-18 11:00:47"
"380","Police important","7.93","Canned Goods","Trader Joes","2022-10-15 14:49:28"
"381","Learn expect","170.59","Dairy & Eggs","Trader Joes","2022-10-16 05:55:54"
"382","Add half up trip","166.77","Meat","Whole Foods","2022-10-13 14:43:20"
"383","Team number wife as from","412.01","Prepared Food","Whole Foods","2022-10-11 22:09:17"
"384","Include join mission care","389.17","Beverages","Whole Foods","2022-10-08 09:43:55"
"385","Really effect culture glass executive","210.68","Seafood","Whole Foods","2022-10-08 16:16:03"
"386","Study image education career","95.12","Bread","Whole Foods","2022-10-12 05:15:12"
"387","Whose although beyond","209.36","Meat","Whole Foods","2022-10-14 10:54:29"
"388","At right","460.68","Prepared Food","Harris Teeters","2022-10-10 14:26:13"
"389","Professor past","94.54","Cheese","Whole Foods","2022-10-16 19:52:57"
"390","Others home job","42.17","Produce","Trader Joes","2022-10-13 10:56:45"
"391","Sure late","367.36","Prepared Food","Whole Foods","2022-10-17 17:45:47"
"392","Whether operation necessary some color","423.01","Canned Goods","Harris Teeters","2022-10-17 04:14:45"
"393","Three prepare","116.87","Sauces","Harris Teeters","2022-10-07 01:28:58"
"394","Listen prevent point glass","322.74","Dairy & Eggs","Trader Joes","2022-10-17 17:38:48"
"395","Population develop amount mouth","315.42","Prepared Food","Trader Joes","2022-10-08 20:03:29"
"396","Kitchen carry movement","232.92","Canned Goods","Whole Foods","2022-10-08 12:49:28"
"397","Line attention take","142.59","Produce","Trader Joes","2022-10-07 18:33:24"
"398","Foreign indeed within example research","339.95","Seafood","Whole Foods","2022-10-13 05:46:58"
"399","Rest raise nor your education","73.93","Produce","Harris Teeters","2022-10-13 13:00:28"
"400","Key many actually business","88.14","Cheese","Whole Foods","2022-10-07 18:33:22"
"401","Improve culture represent","39.64","Bread","Harris Teeters","2022-10-11 18:28:03"
"402","Within middle name","106.78","Dairy & Eggs","Trader Joes","2022-10-16 10:04:48"
"403","Town town present","61.78","Produce","Trader Joes","2022-10-17 01:19:27"
"404","Draw find action with try","347.74","Seafood","Trader Joes","2022-10-18 14:04:59"
"405","Pass arm couple building","23.19","Dairy & Eggs","Whole Foods","2022-10-15 07:44:25"
"406","Create with teacher establish","491.13","Produce","Trader Joes","2022-10-10 05:20:43"
"407","Brother spend ahead action","495.76","Prepared Food","Whole Foods","2022-10-08 11:50:29"
"408","Say event number","244.40","Produce","Harris Teeters","2022-10-10 01:07:48"
"409","Billion past deep network","95.16","Seafood","Harris Teeters","2022-10-20 11:09:28"
"410","Central explain say","30.24","Produce","Whole Foods","2022-10-11 18:18:18"
"411","High poor energy","285.28","Meat","Harris Teeters","2022-10-07 09:59:07"
"412","Card culture help","296.58","Frozen Food","Harris Teeters","2022-10-08 19:39:14"
"413","Body relationship next analysis","212.30","Produce","Trader Joes","2022-10-09 12:34:41"
"414","Newspaper candidate","280.55","Cheese","Whole Foods","2022-10-17 15:38:49"
"415","Nice stock success","169.51","Pantry","Whole Foods","2022-10-14 16:32:39"
"416","Green name list","233.83","Produce","Whole Foods","2022-10-15 12:39:43"
"417","Hundred country how down final","7.07","Produce","Harris Teeters","2022-10-16 23:53:35"
"418","Level rule stuff police people","96.28","Frozen Food","Trader Joes","2022-10-08 17:59:35"
"419","Wait movie adult","433.09","Meat","Harris Teeters","2022-10-08 00:20:57"
"420","Financial wall beyond","118.59","Frozen Food","Harris Teeters","2022-10-07 16:51:06"
"421","Minute question few","298.98","Frozen Food","Trader Joes","2022-10-11 02:35:53"
"422","Doctor would natural","231.03","Canned Goods","Whole Foods","2022-10-09 08:05:37"
"423","Onto would","48.64","Bread","Trader Joes","2022-10-15 16:08:21"
"424","Hospital effort store current","288.01","Baked Goods","Trader Joes","2022-10-18 14:26:04"
"425","Product yet television","442.38","Baking","Trader Joes","2022-10-19 08:36:35"
"426","The particular history","482.94","Pantry","Trader Joes","2022-10-08 06:33:44"
"427","Wonder art station line despite","230.69","Produce","Whole Foods","2022-10-10 16:04:58"
"428","Write certain wide give front","253.61","Produce","Trader Joes","2022-10-11 04:51:47"
"429","Player old","468.53","Beverages","Whole Foods","2022-10-10 04:49:46"
"430","Air hundred clear tough","268.09","Baked Goods","Harris Teeters","2022-10-16 03:46:50"
"431","Never agent","260.61","Produce","Harris Teeters","2022-10-13 23:38:37"
"432","Nearly lose physical","8.03","Prepared Food","Trader Joes","2022-10-11 08:37:55"
"433","Generation argue well modern occur","445.57","Baking","Trader Joes","2022-10-08 08:42:10"
"434","Fly trouble Republican price game","348.34","Produce","Whole Foods","2022-10-15 12:11:30"
"435","Whose daughter purpose allow","187.84","Pantry","Trader Joes","2022-10-16 16:30:03"
"436","Present possible","399.90","Seafood","Harris Teeters","2022-10-11 08:24:33"
"437","Political natural road","230.38","Produce","Trader Joes","2022-10-20 05:29:59"
"438","Name situation west remain","404.36","Frozen Food","Trader Joes","2022-10-14 17:57:43"
"439","Table lay","493.54","Pantry","Harris Teeters","2022-10-18 19:18:17"
"440","Wife attack","262.22","Produce","Whole Foods","2022-10-08 07:17:33"
"441","Hot role me","42.41","Canned Goods","Whole Foods","2022-10-09 14:23:27"
"442","Old clearly","7.16","Produce","Harris Teeters","2022-10-10 06:57:08"
"443","Factor describe theory","384.05","Beverages","Harris Teeters","2022-10-10 22:23:21"
"444","Travel include that real","391.66","Produce","Trader Joes","2022-10-10 20:34:27"
"445","First street today hospital lead","497.15","Bread","Trader Joes","2022-10-10 20:51:20"
"446","Show church such","188.56","Dairy & Eggs","Whole Foods","2022-10-14 00:08:51"
"447","Analysis hope safe","322.01","Produce","Harris Teeters","2022-10-14 01:04:07"
"448","Media bed win","179.29","Seafood","Harris Teeters","2022-10-11 00:05:06"
"449","Bed color station","298.82","Pantry","Whole Foods","2022-10-08 14:18:16"
"450","Avoid positive","407.71","Bread","Harris Teeters","2022-10-08 06:38:16"
"451","Democrat with nature property bank","410.65","Meat","Harris Teeters","2022-10-14 15:02:09"
"452","Foreign interesting hold level audience","378.09","Seafood","Whole Foods","2022-10-07 07:09:05"
"453","Suffer process radio something","341.36","Sauces","Whole Foods","2022-10-09 08:43:16"
"454","Certain country","272.05","Produce","Harris Teeters","2022-10-18 10:13:39"
"455","Special current each","74.95","Beverages","Whole Foods","2022-10-11 20:37:16"
"456","Crime son yes","40.30","Cheese","Whole Foods","2022-10-10 09:49:03"
"457","Break save society least","443.18","Sauces","Whole Foods","2022-10-11 00:00:14"
"458","Yeah employee per","278.38","Bread","Whole Foods","2022-10-12 02:35:10"
"459","Conference around commercial","336.83","Beverages","Trader Joes","2022-10-09 15:37:17"
"460","Former join base","98.20","Produce","Harris Teeters","2022-10-20 00:24:56"
"461","Author year letter fast","202.45","Cheese","Harris Teeters","2022-10-07 05:48:28"
"462","Until cut put","467.30","Frozen Food","Whole Foods","2022-10-10 07:58:16"
"463","Someone prepare business our","479.48","Meat","Trader Joes","2022-10-13 23:06:06"
"464","Nearly play success role partner","253.55","Beverages","Trader Joes","2022-10-18 12:31:22"
"465","Sell present community direction today","49.88","Produce","Harris Teeters","2022-10-14 06:23:19"
"466","Business team audience","244.19","Canned Goods","Harris Teeters","2022-10-16 05:19:52"
"467","Tax appear moment","256.23","Baking","Harris Teeters","2022-10-08 11:29:15"
"468","Important second computer cold event","221.29","Seafood","Whole Foods","2022-10-13 13:44:13"
"469","Should morning none","216.11","Baking","Whole Foods","2022-10-12 12:34:06"
"470","Data money fall","344.78","Canned Goods","Whole Foods","2022-10-16 13:49:18"
"471","Watch for others","486.23","Seafood","Trader Joes","2022-10-12 14:45:12"
"472","After piece news Mrs","219.07","Bread","Harris Teeters","2022-10-13 05:23:08"
"473","Along after somebody local","351.50","Seafood","Harris Teeters","2022-10-16 07:19:16"
"474","Impact particular central","389.38","Cheese","Trader Joes","2022-10-15 11:32:46"
"475","Author civil stage possible","185.77","Dairy & Eggs","Whole Foods","2022-10-19 06:34:25"
"476","Way here year","463.91","Dairy & Eggs","Trader Joes","2022-10-11 20:51:38"
"477","Heavy degree wonder","251.89","Produce","Whole Foods","2022-10-12 08:51:55"
"478","Hospital account mean","311.80","Canned Goods","Harris Teeters","2022-10-07 04:28:33"
"479","Like company","295.88","Beverages","Whole Foods","2022-10-17 20:28:41"
"480","Throw election","242.98","Canned Goods","Whole Foods","2022-10-18 21:51:34"
"481","Modern deep particularly","213.65","Prepared Food","Whole Foods","2022-10-08 07:36:44"
"482","Risk million","218.81","Baking","Whole Foods","2022-10-15 14:04:55"
"483","Mind around kind serve like","262.38","Baking","Harris Teeters","2022-10-13 19:23:41"
"484","Single produce almost","76.99","Frozen Food","Trader Joes","2022-10-10 10:54:17"
"485","Analysis nothing site","83.04","Seafood","Trader Joes","2022-10-10 12:32:54"
"486","At former wife wrong","288.82","Bread","Trader Joes","2022-10-14 20:10:27"
"487","Realize class accept main doctor","0.88","Meat","Trader Joes","2022-10-14 06:21:42"
"488","Marriage nation way","256.36","Baking","Harris Teeters","2022-10-11 06:16:57"
"489","Debate decade","436.69","Baked Goods","Whole Foods","2022-10-06 15:08:46"
"490","Behind it only","263.78","Bread","Harris Teeters","2022-10-11 08:40:51"
"491","Media through","488.90","Seafood","Trader Joes","2022-10-12 22:07:11"
"492","Blue remember account","390.50","Pantry","Whole Foods","2022-10-08 12:40:12"
"493","East choice mind","118.51","Frozen Food","Harris Teeters","2022-10-16 23:49:21"
"494","Goal pretty fall clear","442.08","Beverages","Whole Foods","2022-10-16 02:35:41"
"495","Develop fund building hand","185.82","Bread","Harris Teeters","2022-10-12 05:28:32"
"496","Professor drive team into","29.43","Beverages","Trader Joes","2022-10-18 18:33:16"
"497","Seem put","136.92","Beverages","Whole Foods","2022-10-06 15:24:16"
"498","Remain fact sense decade hear","496.70","Prepared Food","Whole Foods","2022-10-15 20:13:08"
"499","Break sort","47.29","Sauces","Whole Foods","2022-10-10 02:52:50"
"500","Skill white play affect significant","136.09","Meat","Whole Foods","2022-10-20 07:39:48"
"501","Executive road us","39.48","Produce","Whole Foods","2022-10-12 12:12:13"
"502","Decide source","227.02","Meat","Harris Teeters","2022-10-07 07:57:43"
"503","Enjoy than occur occur","465.32","Baked Goods","Harris Teeters","2022-10-09 00:13:28"
"504","Item debate him alone","433.00","Beverages","Trader Joes","2022-10-16 20:45:04"
"505","Mean performance act across expert","430.27","Prepared Food","Whole Foods","2022-10-06 23:44:55"
"506","Book wonder development","316.98","Meat","Harris Teeters","2022-10-12 12:48:10"
"507","None many house","296.85","Produce","Trader Joes","2022-10-15 07:12:19"
"508","Season audience","393.34","Meat","Harris Teeters","2022-10-13 10:31:46"
"509","Successful pretty knowledge human","153.79","Beverages","Harris Teeters","2022-10-12 23:44:06"
"510","Enough responsibility","395.23","Seafood","Harris Teeters","2022-10-14 14:23:05"
"511","Left land rate consider","365.99","Seafood","Whole Foods","2022-10-18 10:50:57"
"512","Far couple none community","214.02","Dairy & Eggs","Whole Foods","2022-10-06 17:00:00"
"513","City mother last score","203.16","Produce","Whole Foods","2022-10-16 10:43:14"
"514","Miss Mr","130.66","Pantry","Whole Foods","2022-10-18 20:31:23"
"515","Claim foreign risk key","331.12","Dairy & Eggs","Trader Joes","2022-10-15 12:40:36"
"516","Fish road","299.21","Cheese","Whole Foods","2022-10-08 18:49:35"
"517","Nearly born herself how","217.41","Cheese","Trader Joes","2022-10-16 18:12:49"
"518","First himself idea","48.24","Pantry","Harris Teeters","2022-10-14 07:01:33"
"519","Majority help","344.50","Dairy & Eggs","Harris Teeters","2022-10-18 22:54:24"
"520","Itself later for today","83.86","Baking","Trader Joes","2022-10-20 11:21:29"
"521","Scene stand shoulder avoid Congress","242.22","Prepared Food","Trader Joes","2022-10-11 12:59:51"
"522","Save home sure","78.20","Frozen Food","Trader Joes","2022-10-07 18:08:59"
"523","Dark audience far","239.22","Dairy & Eggs","Trader Joes","2022-10-18 22:18:07"
"524","Key daughter","206.48","Bread","Whole Foods","2022-10-09 15:54:39"
"525","Might here control major hope","128.20","Canned Goods","Harris Teeters","2022-10-16 12:12:04"
"526","These star boy move skill","129.56","Canned Goods","Trader Joes","2022-10-19 02:25:58"
"527","People recent family I","197.03","Beverages","Harris Teeters","2022-10-13 10:50:51"
"528","Along sure edge arrive table","396.69","Dairy & Eggs","Trader Joes","2022-10-08 18:26:25"
"529","Option half whose model offer","453.28","Pantry","Harris Teeters","2022-10-12 07:19:31"
"530","Floor employee drug type","265.39","Canned Goods","Whole Foods","2022-10-08 04:01:09"
"531","Organization cost fire","132.82","Bread","Whole Foods","2022-10-13 20:41:11"
"532","Site bed foot opportunity","273.37","Seafood","Trader Joes","2022-10-17 22:09:42"
"533","Best yes late listen","8.17","Meat","Whole Foods","2022-10-16 13:03:40"
"534","Sport both dream","384.52","Prepared Food","Trader Joes","2022-10-19 11:40:19"
"535","Get safe","310.67","Baking","Whole Foods","2022-10-19 13:44:32"
"536","Stay skill cell local society","109.80","Frozen Food","Trader Joes","2022-10-15 19:04:40"
"537","Ever would reveal all leg","488.11","Cheese","Harris Teeters","2022-10-07 04:27:05"
"538","Ok see civil forward simply","237.47","Baked Goods","Whole Foods","2022-10-09 16:39:30"
"539","Increase challenge since within","163.07","Produce","Whole Foods","2022-10-18 17:46:15"
"540","Play later stop bill","413.51","Meat","Harris Teeters","2022-10-09 09:00:22"
"541","Or activity agent matter","272.46","Pantry","Harris Teeters","2022-10-18 21:16:16"
"542","And society traditional suggest","139.46","Pantry","Trader Joes","2022-10-17 01:54:31"
"543","Risk value","472.44","Frozen Food","Trader Joes","2022-10-14 23:58:51"
"544","Boy break present authority","409.38","Produce","Harris Teeters","2022-10-10 17:11:01"
"545","Strong charge director compare might","155.77","Dairy & Eggs","Trader Joes","2022-10-18 21:46:07"
"546","Sit today","56.29","Prepared Food","Trader Joes","2022-10-10 10:40:12"
"547","Bar center these total","395.71","Dairy & Eggs","Trader Joes","2022-10-17 08:34:07"
"548","Laugh laugh administration","248.34","Canned Goods","Trader Joes","2022-10-20 10:10:56"
"549","Its begin hair","123.80","Bread","Whole Foods","2022-10-12 00:34:47"
"550","Experience get from land","330.23","Baking","Trader Joes","2022-10-14 08:54:16"
"551","Season success foreign","203.80","Seafood","Harris Teeters","2022-10-15 03:55:24"
"552","Value energy moment","465.85","Beverages","Trader Joes","2022-10-18 04:49:12"
"553","Ready TV information black rule","459.90","Dairy & Eggs","Whole Foods","2022-10-06 23:21:19"
"554","Find wait","111.79","Beverages","Harris Teeters","2022-10-20 05:17:31"
"555","Such believe middle","210.77","Frozen Food","Harris Teeters","2022-10-15 11:46:46"
"556","Health learn west happy","212.03","Produce","Harris Teeters","2022-10-07 13:09:41"
"557","For natural we provide","481.52","Frozen Food","Harris Teeters","2022-10-16 02:50:27"
"558","House prevent check","96.19","Seafood","Trader Joes","2022-10-11 07:12:39"
"559","Performance such movie address","388.13","Produce","Trader Joes","2022-10-13 05:33:36"
"560","Impact explain civil positive","376.05","Canned Goods","Trader Joes","2022-10-15 15:10:04"
"561","Finally effort skill assume","160.14","Dairy & Eggs","Trader Joes","2022-10-07 09:49:13"
"562","Decision camera","205.10","Canned Goods","Harris Teeters","2022-10-13 03:07:36"
"563","Nice certainly such imagine also","258.27","Sauces","Whole Foods","2022-10-10 16:25:57"
"564","Ability garden rather form","353.82","Sauces","Trader Joes","2022-10-17 15:24:10"
"565","Practice four stay would","474.70","Cheese","Trader Joes","2022-10-19 05:47:10"
"566","Door commercial how","24.98","Baking","Harris Teeters","2022-10-20 07:37:38"
"567","Education down anyone in","29.49","Canned Goods","Trader Joes","2022-10-11 17:39:25"
"568","Industry writer make can","449.83","Pantry","Harris Teeters","2022-10-08 11:52:36"
"569","Science green","373.05","Produce","Harris Teeters","2022-10-08 11:43:47"
"570","Continue certain drive public food","350.46","Frozen Food","Whole Foods","2022-10-08 09:18:33"
"571","Should notice market","62.15","Baking","Whole Foods","2022-10-16 02:12:15"
"572","Style might evidence","219.26","Canned Goods","Harris Teeters","2022-10-18 14:41:07"
"573","Program space high about wish","186.71","Dairy & Eggs","Trader Joes","2022-10-13 09:12:15"
"574","Development edge","317.73","Meat","Harris Teeters","2022-10-13 23:40:20"
"575","Cultural view together","42.88","Produce","Whole Foods","2022-10-17 14:58:17"
"576","Security add service activity","465.16","Frozen Food","Whole Foods","2022-10-07 04:56:48"
"577","Probably commercial brother head","431.70","Canned Goods","Whole Foods","2022-10-09 17:20:29"
"578","Need friend do among themselves","422.82","Produce","Whole Foods","2022-10-07 06:48:52"
"579","Make arm always","217.69","Produce","Harris Teeters","2022-10-15 07:30:21"
"580","West player bar military","252.22","Meat","Whole Foods","2022-10-19 16:08:33"
"581","Between though","487.18","Dairy & Eggs","Harris Teeters","2022-10-07 03:07:33"
"582","Young current education find listen","377.41","Sauces","Whole Foods","2022-10-13 10:37:06"
"583","Stage hope action","391.62","Dairy & Eggs","Harris Teeters","2022-10-12 05:38:41"
"584","Always how","295.79","Cheese","Trader Joes","2022-10-18 13:26:27"
"585","From purpose whom health","105.96","Canned Goods","Whole Foods","2022-10-07 13:59:24"
"586","Again former fine dinner near","173.42","Cheese","Trader Joes","2022-10-10 09:12:28"
"587","Seek charge friend","457.48","Produce","Trader Joes","2022-10-15 02:21:16"
"588","Sense play system he","171.00","Meat","Whole Foods","2022-10-06 20:15:14"
"589","Your vote","443.74","Canned Goods","Harris Teeters","2022-10-18 23:53:50"
"590","Recently pretty PM source","83.30","Cheese","Harris Teeters","2022-10-12 07:05:18"
"591","Data budget party","5.60","Beverages","Trader Joes","2022-10-17 20:17:43"
"592","White enjoy join","179.11","Beverages","Trader Joes","2022-10-19 10:37:07"
"593","Enough tree","47.78","Beverages","Harris Teeters","2022-10-16 20:17:19"
"594","Lead rock nation fall very","220.72","Cheese","Trader Joes","2022-10-12 14:48:13"
"595","Likely town","474.39","Baked Goods","Trader Joes","2022-10-18 14:59:09"
"596","Cold firm push","428.79","Meat","Whole Foods","2022-10-14 03:31:16"
"597","Course or charge trouble within","2.08","Meat","Whole Foods","2022-10-08 13:16:07"
"598","Condition reduce","134.89","Pantry","Harris Teeters","2022-10-07 16:41:24"
"599","By can this will right","155.33","Dairy & Eggs","Whole Foods","2022-10-18 07:20:52"
"600","President cut table boy her","137.18","Frozen Food","Whole Foods","2022-10-19 19:44:32"
"601","Important decide notice","324.59","Pantry","Trader Joes","2022-10-11 13:58:02"
"602","Particularly night positive young how","214.11","Canned Goods","Harris Teeters","2022-10-15 10:53:13"
"603","Red speak agency class campaign","432.86","Dairy & Eggs","Whole Foods","2022-10-08 12:35:04"
"604","Her market","213.96","Beverages","Harris Teeters","2022-10-20 00:13:22"
"605","On shoulder behavior purpose","288.60","Produce","Whole Foods","2022-10-14 13:44:16"
"606","Building reduce pass gun","80.15","Meat","Trader Joes","2022-10-07 00:13:08"
"607","Now until buy","389.68","Produce","Trader Joes","2022-10-12 09:41:44"
"608","Report level","240.62","Cheese","Harris Teeters","2022-10-12 06:19:04"
"609","State early","175.28","Beverages","Harris Teeters","2022-10-14 15:29:28"
"610","Buy college next son","208.74","Cheese","Harris Teeters","2022-10-08 03:31:00"
"611","Law cell contain bring","256.83","Produce","Trader Joes","2022-10-17 15:03:23"
"612","Fish either society write sit","115.73","Pantry","Whole Foods","2022-10-16 14:13:23"
"613","Fact economic never sort","265.31","Seafood","Harris Teeters","2022-10-17 03:53:19"
"614","This story room recognize","333.78","Baking","Trader Joes","2022-10-14 15:11:19"
"615","Section reveal walk","238.19","Sauces","Whole Foods","2022-10-07 14:32:00"
"616","Drive inside nice","212.08","Canned Goods","Trader Joes","2022-10-06 20:16:55"
"617","Identify close now yet","451.80","Meat","Trader Joes","2022-10-10 01:44:49"
"618","Cost room blue media network","29.37","Produce","Whole Foods","2022-10-07 16:36:03"
"619","Skin event season quite affect","344.23","Frozen Food","Harris Teeters","2022-10-14 03:06:02"
"620","Somebody nor energy eye week","84.82","Frozen Food","Trader Joes","2022-10-17 18:23:00"
"621","Him professional","56.35","Canned Goods","Harris Teeters","2022-10-14 15:03:26"
"622","Light why","309.98","Dairy & Eggs","Harris Teeters","2022-10-07 06:20:36"
"623","Book least sort","408.90","Cheese","Harris Teeters","2022-10-09 16:30:24"
"624","Mention treatment imagine","89.35","Produce","Trader Joes","2022-10-18 14:36:29"
"625","Suddenly major","493.67","Prepared Food","Trader Joes","2022-10-13 20:18:39"
"626","Only easy","453.74","Dairy & Eggs","Trader Joes","2022-10-18 22:23:59"
"627","New Republican support young compare","225.93","Baking","Trader Joes","2022-10-14 20:54:59"
"628","Person national talk gun","450.92","Produce","Harris Teeters","2022-10-15 07:31:39"
"629","Hair follow time set nor","308.00","Baking","Trader Joes","2022-10-16 02:50:32"
"630","Key do","256.55","Sauces","Harris Teeters","2022-10-15 20:55:54"
"631","How ok produce","10.72","Cheese","Trader Joes","2022-10-17 19:34:19"
"632","Benefit key movement","362.73","Baking","Trader Joes","2022-10-14 07:59:15"
"633","After build then","200.45","Baking","Trader Joes","2022-10-06 15:52:35"
"634","Sport former bag news especially","40.91","Seafood","Harris Teeters","2022-10-20 05:17:16"
"635","Agree sit night do","225.68","Bread","Harris Teeters","2022-10-07 20:48:47"
"636","Any energy","193.52","Meat","Harris Teeters","2022-10-16 09:47:43"
"637","Pm skin fill detail less","246.85","Prepared Food","Harris Teeters","2022-10-11 14:16:08"
"638","Front decade remain up","317.07","Canned Goods","Trader Joes","2022-10-17 11:51:41"
"639","Some friend cold","250.32","Bread","Harris Teeters","2022-10-19 23:19:18"
"640","Shake box letter school","319.85","Meat","Whole Foods","2022-10-17 07:44:49"
"641","Himself business","306.08","Bread","Trader Joes","2022-10-14 12:37:39"
"642","Red store carry conference","352.44","Pantry","Harris Teeters","2022-10-17 02:51:52"
"643","Believe impact product","413.26","Dairy & Eggs","Harris Teeters","2022-10-07 06:00:51"
"644","Study share agree","181.59","Prepared Food","Whole Foods","2022-10-11 03:34:08"
"645","Total action can process","146.87","Produce","Harris Teeters","2022-10-08 01:56:08"
"646","Everyone white staff","288.33","Canned Goods","Harris Teeters","2022-10-08 10:20:57"
"647","Seven heavy music time option","370.35","Prepared Food","Harris Teeters","2022-10-09 01:38:55"
"648","Clear film often realize account","283.50","Produce","Whole Foods","2022-10-19 10:09:13"
"649","Interesting what unit","480.19","Pantry","Trader Joes","2022-10-09 11:03:06"
"650","Kitchen upon scene natural television","155.21","Prepared Food","Whole Foods","2022-10-06 22:47:01"
"651","Rise participant","206.52","Pantry","Whole Foods","2022-10-14 12:42:37"
"652","Share push kid","292.14","Seafood","Trader Joes","2022-10-14 21:21:27"
"653","Data wife send recognize","2.86","Produce","Whole Foods","2022-10-20 13:36:53"
"654","General culture others general","357.90","Dairy & Eggs","Trader Joes","2022-10-19 11:20:28"
"655","Become husband though huge","452.63","Produce","Harris Teeters","2022-10-16 12:38:46"
"656","Shoulder every to worker treat","422.52","Dairy & Eggs","Trader Joes","2022-10-09 06:15:26"
"657","Score within occur concern happen","366.76","Cheese","Trader Joes","2022-10-07 06:53:46"
"658","Major good follow","113.04","Seafood","Harris Teeters","2022-10-13 16:28:03"
"659","Tree yet","302.46","Baking","Trader Joes","2022-10-19 17:40:14"
"660","Serve bed","406.66","Prepared Food","Trader Joes","2022-10-07 12:25:33"
"661","Talk begin recently laugh","375.27","Dairy & Eggs","Harris Teeters","2022-10-15 07:55:07"
"662","Medical hour","369.88","Dairy & Eggs","Harris Teeters","2022-10-17 09:33:43"
"663","Memory number crime reduce area","146.66","Meat","Harris Teeters","2022-10-15 18:49:01"
"664","Four him suffer lawyer","240.93","Canned Goods","Trader Joes","2022-10-11 16:35:03"
"665","Not worker","140.51","Produce","Trader Joes","2022-10-19 14:31:44"
"666","Politics assume small","462.61","Pantry","Trader Joes","2022-10-20 02:51:31"
"667","Hospital small","406.01","Beverages","Trader Joes","2022-10-10 15:02:23"
"668","Most seek painting drug decide","150.65","Baking","Whole Foods","2022-10-18 00:31:40"
"669","Wind course media","282.29","Produce","Trader Joes","2022-10-15 14:09:34"
"670","System leader half","159.83","Cheese","Harris Teeters","2022-10-09 15:36:01"
"671","Usually wrong","287.33","Dairy & Eggs","Trader Joes","2022-10-13 13:31:18"
"672","Book stop letter response","461.46","Frozen Food","Harris Teeters","2022-10-20 06:44:55"
