"337","Reflect stage visit","426.81","Meat","Harris Teeters","2022-10-10 12:45:30"
"338","Charge recognize home create","249.47","Baking","Whole Foods","2022-10-21 06:30:58"
"339","Bit set special ago impact","137.32","Produce","Whole Foods","2022-10-15 09:27:43"
"340","Special night debate say professional","500.44","Dairy & Eggs","Whole Foods","2022-10-08 05:57:21"
"341","Maybe quite image","46.77","Pantry","Whole Foods","2022-10-09 01:29:06"
"342","Baby figure home officer son","481.65","Pantry","Trader Joes","2022-10-17 00:55:31"
"343","Sport get what Democrat","434.96","Dairy & Eggs","Whole Foods","2022-10-19 11:08:52"
"344","Along could carry","137.74","Baking","Harris Teeters","2022-10-18 02:18:11"
"345","Control local even","137.95","Beverages","Harris Teeters","2022-10-17 12:14:13"
"346","Pick very","413.65","Beverages","Whole Foods","2022-10-16 16:37:40"
"347","Partner better turn factor","112.56","Frozen Food","Whole Foods","2022-10-12 03:08:02"
"348","Material person cultural","221.32","Baked Goods","Harris Teeters","2022-10-20 17:32:07"
"349","Seem effort long pattern catch","390.87","Sauces","Harris Teeters","2022-10-19 06:29:50"
"350","Agreement former phone","246.51","Meat","Trader Joes","2022-10-11 21:41:02"
"351","All key develop suddenly","276.91","Meat","Whole Foods","2022-10-13 03:01:13"
"352","Accept popular line stage","110.65","Dairy & Eggs","Trader Joes","2022-10-20 14:20:32"
"353","Reduce his science good major","423.10","Seafood","Trader Joes","2022-10-08 07:36:37"
"354","They smile budget middle","65.38","Meat","Whole Foods","2022-10-10 05:47:50"
"355","Role worry program new article","342.42","Pantry","Trader Joes","2022-10-08 10:30:40"
"356","Case power teacher","261.40","Meat","Trader Joes","2022-10-16 16:03:24"
"357","Let party explain big list","483.95","Beverages","Harris Teeters","2022-10-12 15:19:19"
"358","Best mention","264.74","Cheese","Harris Teeters","2022-10-12 01:40:38"
"359","Four into lay game huge","247.98","Frozen Food","Whole Foods","2022-10-09 09:10:49"
"360","Top road season course","65.19","Frozen Food","Whole Foods","2022-10-16 07:51:23"
"361","Visit rather she trade","153.96","Canned Goods","Trader Joes","2022-10-08 15:00:14"
"362","Foreign though during admit","68.27","Canned Goods","Harris Teeters","2022-10-09 04:43:32"
"363","Interview rule bag offer","132.73","Cheese","Whole Foods","2022-10-15 20:48:38"
"364","Themselves purpose seat","484.00","Meat","Harris Teeters","2022-10-21 05:39:37"
"365","Skill behind light","482.29","Seafood","Trader Joes","2022-10-19 14:22:03"
"366","Remember they garden","456.45","Produce","Whole Foods","2022-10-18 00:11:20"
"367","Tax force order discover exactly","386.84","Produce","Trader Joes","2022-10-10 15:57:31"
"368","Data serious","174.36","Baking","Harris Teeters","2022-10-18 14:39:38"
"369","Vote claim but","443.65","Baked Goods","Whole Foods","2022-10-21 09:51:22"
"370","Senior child image among","339.74","Cheese","Harris Teeters","2022-10-14 17:22:51"
"371","Board data newspaper I","496.82","Meat","Whole Foods","2022-10-10 13:35:39"
"372","Too sell hear party sure","268.97","Cheese","Harris Teeters","2022-10-17 20:25:08"
"373","Situation full north","209.04","Pantry","Harris Teeters","2022-10-14 10:18:02"
"374","Lawyer indeed response doctor watch","383.31","Sauces","Harris Teeters","2022-10-17 03:05:48"
"375","Today north throughout","243.94","Baking","Whole Foods","2022-10-12 01:35:25"
"376","Finally turn mean","332.99","Bread","Harris Teeters","2022-10-13 04:05:46"
"377","Safe feeling","306.62","Sauces","Whole Foods","2022-10-20 12:20:44"
"378","Nearly way great","0.94","Produce","Trader Joes","2022-10-10 13:41:30"
"379","Source professor behavior environmental","221.76","Pantry","Harris Teeters","2022-10-19 08:11:40"
"380","Police important","7.93","Dairy & Eggs","Harris Teeters","2022-10-16 12:00:21"
"381","Learn expect","170.59","Seafood","Whole Foods","2022-10-17 03:06:47"
"382","Add half up trip","166.77","Baked Goods","Whole Foods","2022-10-14 11:54:13"
"383","Team number wife as from","412.01","Baked Goods","Trader Joes","2022-10-12 19:20:10"
"384","Include join mission care","389.17","Dairy & Eggs","Whole Foods","2022-10-09 06:54:48"
"385","Really effect culture glass executive","210.68","Sauces","Trader Joes","2022-10-09 13:26:56"
"386","Study image education career","95.12","Produce","Whole Foods","2022-10-13 02:26:05"
"387","Whose although beyond","209.36","Seafood","Harris Teeters","2022-10-15 08:05:22"
"388","At right","460.68","Cheese","Whole Foods","2022-10-11 11:37:06"
"389","Professor past","94.54","Pantry","Trader Joes","2022-10-17 17:03:50"
"390","Others home job","42.17","Frozen Food","Whole Foods","2022-10-14 08:07:38"
"391","Sure late","367.36","Produce","Harris Teeters","2022-10-18 14:56:40"
"392","Whether operation necessary some color","423.01","Baked Goods","Harris Teeters","2022-10-18 01:25:38"
"393","Three prepare","116.87","Canned Goods","Trader Joes","2022-10-07 22:39:51"
"394","Listen prevent point glass","322.74","Prepared Food","Whole Foods","2022-10-18 14:49:41"
"395","Population develop amount mouth","315.42","Meat","Trader Joes","2022-10-09 17:14:22"
"396","Kitchen carry movement","232.92","Canned Goods","Trader Joes","2022-10-09 10:00:21"
"397","Line attention take","142.59","Baked Goods","Harris Teeters","2022-10-08 15:44:17"
"398","Foreign indeed within example research","339.95","Frozen Food","Harris Teeters","2022-10-14 02:57:51"
"399","Rest raise nor your education","73.93","Pantry","Trader Joes","2022-10-14 10:11:21"
"400","Key many actually business","88.14","Cheese","Trader Joes","2022-10-08 15:44:15"
"401","Improve culture represent","39.64","Baked Goods","Trader Joes","2022-10-12 15:38:56"
"402","Within middle name","106.78","Frozen Food","Harris Teeters","2022-10-17 07:15:41"
"403","Town town present","61.78","Frozen Food","Trader Joes","2022-10-17 22:30:20"
"404","Draw find action with try","347.74","Produce","Harris Teeters","2022-10-19 11:15:52"
"405","Pass arm couple building","23.19","Seafood","Whole Foods","2022-10-16 04:55:18"
"406","Create with teacher establish","491.13","Seafood","Harris Teeters","2022-10-11 02:31:36"
"407","Brother spend ahead action","495.76","Pantry","Whole Foods","2022-10-09 09:01:22"
"408","Say event number","244.40","Bread","Harris Teeters","2022-10-10 22:18:41"
"409","Billion past deep network","95.16","Seafood","Harris Teeters","2022-10-21 08:20:21"
"410","Central explain say","30.24","Meat","Harris Teeters","2022-10-12 15:29:11"
"411","High poor energy","285.28","Dairy & Eggs","Harris Teeters","2022-10-08 07:10:00"
"412","Card culture help","296.58","Produce","Harris Teeters","2022-10-09 16:50:07"
"413","Body relationship next analysis","212.30","Cheese","Trader Joes","2022-10-10 09:45:34"
"414","Newspaper candidate","280.55","Seafood","Whole Foods","2022-10-18 12:49:42"
"415","Nice stock success","169.51","Sauces","Harris Teeters","2022-10-15 13:43:32"
"416","Green name list","233.83","Produce","Trader Joes","2022-10-16 09:50:36"
"417","Hundred country how down final","7.07","Produce","Whole Foods","2022-10-17 21:04:28"
"418","Level rule stuff police people","96.28","Frozen Food","Whole Foods","2022-10-09 15:10:28"
"419","Wait movie adult","433.09","Bread","Harris Teeters","2022-10-08 21:31:50"
"420","Financial wall beyond","118.59","Sauces","Trader Joes","2022-10-08 14:01:59"
"421","Minute question few","298.98","Baking","Whole Foods","2022-10-11 23:46:46"
"422","Doctor would natural","231.03","Prepared Food","Trader Joes","2022-10-10 05:16:30"
"423","Onto would","48.64","Prepared Food","Whole Foods","2022-10-16 13:19:14"
"424","Hospital effort store current","288.01","Bread","Trader Joes","2022-10-19 11:36:57"
"425","Product yet television","442.38","Canned Goods","Whole Foods","2022-10-20 05:47:28"
"426","The particular history","482.94","Produce","Trader Joes","2022-10-09 03:44:37"
"427","Wonder art station line despite","230.69","Bread","Harris Teeters","2022-10-11 13:15:51"
"428","Write certain wide give front","253.61","Canned Goods","Harris Teeters","2022-10-12 02:02:40"
"429","Player old","468.53","Frozen Food","Harris Teeters","2022-10-11 02:00:39"
"430","Air hundred clear tough","268.09","Beverages","Whole Foods","2022-10-17 00:57:43"
"431","Never agent","260.61","Beverages","Whole Foods","2022-10-14 20:49:30"
"432","Nearly lose physical","8.03","Sauces","Trader Joes","2022-10-12 05:48:48"
"433","Generation argue well modern occur","445.57","Cheese","Harris Teeters","2022-10-09 05:53:03"
"434","Fly trouble Republican price game","348.34","Meat","Harris Teeters","2022-10-16 09:22:23"
"435","Whose daughter purpose allow","187.84","Beverages","Trader Joes","2022-10-17 13:40:56"
"436","Present possible","399.90","Dairy & Eggs","Trader Joes","2022-10-12 05:35:26"
"437","Political natural road","230.38","Seafood","Whole Foods","2022-10-21 02:40:52"
"438","Name situation west remain","404.36","Cheese","Trader Joes","2022-10-15 15:08:36"
"439","Table lay","493.54","Sauces","Trader Joes","2022-10-19 16:29:10"
"440","Wife attack","262.22","Baking","Whole Foods","2022-10-09 04:28:26"
"441","Hot role me","42.41","Canned Goods","Harris Teeters","2022-10-10 11:34:20"
"442","Old clearly","7.16","Prepared Food","Trader Joes","2022-10-11 04:08:01"
"443","Factor describe theory","384.05","Baked Goods","Whole Foods","2022-10-11 19:34:14"
"444","Travel include that real","391.66","Cheese","Harris Teeters","2022-10-11 17:45:20"
"445","First street today hospital lead","497.15","Produce","Trader Joes","2022-10-11 18:02:13"
"446","Show church such","188.56","Frozen Food","Whole Foods","2022-10-14 21:19:44"
"447","Analysis hope safe","322.01","Canned Goods","Harris Teeters","2022-10-14 22:15:00"
"448","Media bed win","179.29","Baking","Whole Foods","2022-10-11 21:15:59"
"449","Bed color station","298.82","Beverages","Harris Teeters","2022-10-09 11:29:09"
"450","Avoid positive","407.71","Seafood","Whole Foods","2022-10-09 03:49:09"
"451","Democrat with nature property bank","410.65","Cheese","Trader Joes","2022-10-15 12:13:02"
"452","Foreign interesting hold level audience","378.09","Meat","Whole Foods","2022-10-08 04:19:58"
"453","Suffer process radio something","341.36","Pantry","Whole Foods","2022-10-10 05:54:09"
"454","Certain country","272.05","Bread","Harris Teeters","2022-10-19 07:24:32"
"455","Special current each","74.95","Meat","Trader Joes","2022-10-12 17:48:09"
"456","Crime son yes","40.30","Cheese","Trader Joes","2022-10-11 06:59:56"
"457","Break save society least","443.18","Dairy & Eggs","Whole Foods","2022-10-11 21:11:07"
"458","Yeah employee per","278.38","Baking","Trader Joes","2022-10-12 23:46:03"
"459","Conference around commercial","336.83","Bread","Whole Foods","2022-10-10 12:48:10"
"460","Former join base","98.20","Baking","Harris Teeters","2022-10-20 21:35:49"
"461","Author year letter fast","202.45","Canned Goods","Whole Foods","2022-10-08 02:59:21"
"462","Until cut put","467.30","Cheese","Trader Joes","2022-10-11 05:09:09"
"463","Someone prepare business our","479.48","Produce","Harris Teeters","2022-10-14 20:16:59"
"464","Nearly play success role partner","253.55","Canned Goods","Harris Teeters","2022-10-19 09:42:15"
"465","Sell present community direction today","49.88","Cheese","Harris Teeters","2022-10-15 03:34:12"
"466","Business team audience","244.19","Cheese","Harris Teeters","2022-10-17 02:30:45"
"467","Tax appear moment","256.23","Seafood","Harris Teeters","2022-10-09 08:40:08"
"468","Important second computer cold event","221.29","Baking","Whole Foods","2022-10-14 10:55:06"
"469","Should morning none","216.11","Produce","Harris Teeters","2022-10-13 09:44:59"
"470","Data money fall","344.78","Frozen Food","Harris Teeters","2022-10-17 11:00:11"
"471","Watch for others","486.23","Prepared Food","Whole Foods","2022-10-13 11:56:05"
"472","After piece news Mrs","219.07","Bread","Trader Joes","2022-10-14 02:34:01"
"473","Along after somebody local","351.50","Baked Goods","Whole Foods","2022-10-17 04:30:09"
"474","Impact particular central","389.38","Seafood","Whole Foods","2022-10-16 08:43:39"
"475","Author civil stage possible","185.77","Produce","Harris Teeters","2022-10-20 03:45:18"
"476","Way here year","463.91","Dairy & Eggs","Whole Foods","2022-10-12 18:02:31"
"477","Heavy degree wonder","251.89","Dairy & Eggs","Whole Foods","2022-10-13 06:02:48"
"478","Hospital account mean","311.80","Cheese","Harris Teeters","2022-10-08 01:39:26"
"479","Like company","295.88","Pantry","Whole Foods","2022-10-18 17:39:34"
"480","Throw election","242.98","Pantry","Whole Foods","2022-10-19 19:02:27"
"481","Modern deep particularly","213.65","Canned Goods","Harris Teeters","2022-10-09 04:47:37"
"482","Risk million","218.81","Produce","Harris Teeters","2022-10-16 11:15:48"
"483","Mind around kind serve like","262.38","Cheese","Harris Teeters","2022-10-14 16:34:34"
"484","Single produce almost","76.99","Bread","Whole Foods","2022-10-11 08:05:10"
"485","Analysis nothing site","83.04","Canned Goods","Trader Joes","2022-10-11 09:43:47"
"486","At former wife wrong","288.82","Frozen Food","Harris Teeters","2022-10-15 17:21:20"
"487","Realize class accept main doctor","0.88","Frozen Food","Harris Teeters","2022-10-15 03:32:35"
"488","Marriage nation way","256.36","Prepared Food","Harris Teeters","2022-10-12 03:27:50"
"489","Debate decade","436.69","Dairy & Eggs","Trader Joes","2022-10-07 12:19:39"
"490","Behind it only","263.78","Frozen Food","Harris Teeters","2022-10-12 05:51:44"
"491","Media through","488.90","Sauces","Harris Teeters","2022-10-13 19:18:04"
"492","Blue remember account","390.50","Dairy & Eggs","Harris Teeters","2022-10-09 09:51:05"
"493","East choice mind","118.51","Seafood","Harris Teeters","2022-10-17 21:00:14"
"494","Goal pretty fall clear","442.08","Baking","Trader Joes","2022-10-16 23:46:34"
"495","Develop fund building hand","185.82","Seafood","Whole Foods","2022-10-13 02:39:25"
"496","Professor drive team into","29.43","Pantry","Whole Foods","2022-10-19 15:44:09"
"497","Seem put","136.92","Baked Goods","Whole Foods","2022-10-07 12:35:09"
"498","Remain fact sense decade hear","496.70","Baked Goods","Whole Foods","2022-10-16 17:24:01"
"499","Break sort","47.29","Canned Goods","Harris Teeters","2022-10-11 00:03:43"
"500","Skill white play affect significant","136.09","Seafood","Trader Joes","2022-10-21 04:50:41"
"501","Executive road us","39.48","Dairy & Eggs","Whole Foods","2022-10-13 09:23:06"
"502","Decide source","227.02","Frozen Food","Whole Foods","2022-10-08 05:08:36"
"503","Enjoy than occur occur","465.32","Produce","Whole Foods","2022-10-09 21:24:21"
"504","Item debate him alone","433.00","Beverages","Whole Foods","2022-10-17 17:55:57"
"505","Mean performance act across expert","430.27","Canned Goods","Harris Teeters","2022-10-07 20:55:48"
"506","Book wonder development","316.98","Frozen Food","Whole Foods","2022-10-13 09:59:03"
"507","None many house","296.85","Meat","Harris Teeters","2022-10-16 04:23:12"
"508","Season audience","393.34","Dairy & Eggs","Trader Joes","2022-10-14 07:42:39"
"509","Successful pretty knowledge human","153.79","Sauces","Whole Foods","2022-10-13 20:54:59"
"510","Enough responsibility","395.23","Baking","Harris Teeters","2022-10-15 11:33:58"
"511","Left land rate consider","365.99","Bread","Trader Joes","2022-10-19 08:01:50"
"512","Far couple none community","214.02","Beverages","Trader Joes","2022-10-07 14:10:53"
"513","City mother last score","203.16","Baking","Whole Foods","2022-10-17 07:54:07"
"514","Miss Mr","130.66","Frozen Food","Whole Foods","2022-10-19 17:42:16"
"515","Claim foreign risk key","331.12","Baking","Harris Teeters","2022-10-16 09:51:29"
"516","Fish road","299.21","Canned Goods","Whole Foods","2022-10-09 16:00:28"
"517","Nearly born herself how","217.41","Meat","Trader Joes","2022-10-17 15:23:42"
"518","First himself idea","48.24","Bread","Harris Teeters","2022-10-15 04:12:26"
"519","Majority help","344.50","Produce","Harris Teeters","2022-10-19 20:05:17"
"520","Itself later for today","83.86","Cheese","Whole Foods","2022-10-21 08:32:22"
"521","Scene stand shoulder avoid Congress","242.22","Meat","Harris Teeters","2022-10-12 10:10:44"
"522","Save home sure","78.20","Seafood","Harris Teeters","2022-10-08 15:19:52"
"523","Dark audience far","239.22","Sauces","Harris Teeters","2022-10-19 19:29:00"
"524","Key daughter","206.48","Bread","Trader Joes","2022-10-10 13:05:32"
"525","Might here control major hope","128.20","Baking","Whole Foods","2022-10-17 09:22:57"
"526","These star boy move skill","129.56","Sauces","Harris Teeters","2022-10-19 23:36:51"
"527","People recent family I","197.03","Prepared Food","Harris Teeters","2022-10-14 08:01:44"
"528","Along sure edge arrive table","396.69","Frozen Food","Trader Joes","2022-10-09 15:37:18"
"529","Option half whose model offer","453.28","Baked Goods","Harris Teeters","2022-10-13 04:30:24"
"530","Floor employee drug type","265.39","Produce","Harris Teeters","2022-10-09 01:12:02"
"531","Organization cost fire","132.82","Bread","Whole Foods","2022-10-14 17:52:04"
"532","Site bed foot opportunity","273.37","Baking","Trader Joes","2022-10-18 19:20:35"
"533","Best yes late listen","8.17","Frozen Food","Harris Teeters","2022-10-17 10:14:33"
"534","Sport both dream","384.52","Dairy & Eggs","Whole Foods","2022-10-20 08:51:12"
"535","Get safe","310.67","Produce","Whole Foods","2022-10-20 10:55:25"
"536","Stay skill cell local society","109.80","Seafood","Trader Joes","2022-10-16 16:15:33"
"537","Ever would reveal all leg","488.11","Canned Goods","Trader Joes","2022-10-08 01:37:58"
"538","Ok see civil forward simply","237.47","Seafood","Whole Foods","2022-10-10 13:50:23"
"539","Increase challenge since within","163.07","Bread","Harris Teeters","2022-10-19 14:57:08"
"540","Play later stop bill","413.51","Meat","Trader Joes","2022-10-10 06:11:15"
"541","Or activity agent matter","272.46","Cheese","Whole Foods","2022-10-19 18:27:09"
"542","And society traditional suggest","139.46","Canned Goods","Trader Joes","2022-10-17 23:05:24"
"543","Risk value","472.44","Canned Goods","Harris Teeters","2022-10-15 21:09:44"
"544","Boy break present authority","409.38","Baked Goods","Trader Joes","2022-10-11 14:21:54"
"545","Strong charge director compare might","155.77","Sauces","Harris Teeters","2022-10-19 18:57:00"
"546","Sit today","56.29","Produce","Trader Joes","2022-10-11 07:51:05"
"547","Bar center these total","395.71","Baked Goods","Whole Foods","2022-10-18 05:45:00"
"548","Laugh laugh administration","248.34","Seafood","Trader Joes","2022-10-21 07:21:49"
"549","Its begin hair","123.80","Frozen Food","Harris Teeters","2022-10-12 21:45:40"
"550","Experience get from land","330.23","Seafood","Whole Foods","2022-10-15 06:05:09"
"551","Season success foreign","203.80","Dairy & Eggs","Harris Teeters","2022-10-16 01:06:17"
"552","Value energy moment","465.85","Dairy & Eggs","Trader Joes","2022-10-19 02:00:05"
"553","Ready TV information black rule","459.90","Canned Goods","Harris Teeters","2022-10-07 20:32:12"
"554","Find wait","111.79","Sauces","Trader Joes","2022-10-21 02:28:24"
"555","Such believe middle","210.77","Canned Goods","Harris Teeters","2022-10-16 08:57:39"
"556","Health learn west happy","212.03","Baked Goods","Harris Teeters","2022-10-08 10:20:34"
"557","For natural we provide","481.52","Dairy & Eggs","Whole Foods","2022-10-17 00:01:20"
"558","House prevent check","96.19","Pantry","Trader Joes","2022-10-12 04:23:32"
"559","Performance such movie address","388.13","Canned Goods","Trader Joes","2022-10-14 02:44:29"
"560","Impact explain civil positive","376.05","Prepared Food","Trader Joes","2022-10-16 12:20:57"
"561","Finally effort skill assume","160.14","Meat","Whole Foods","2022-10-08 07:00:06"
"562","Decision camera","205.10","Canned Goods","Whole Foods","2022-10-14 00:18:29"
"563","Nice certainly such imagine also","258.27","Produce","Trader Joes","2022-10-11 13:36:50"
"564","Ability garden rather form","353.82","Seafood","Harris Teeters","2022-10-18 12:35:03"
"565","Practice four stay would","474.70","Sauces","Harris Teeters","2022-10-20 02:58:03"
"566","Door commercial how","24.98","Dairy & Eggs","Harris Teeters","2022-10-21 04:48:31"
"567","Education down anyone in","29.49","Dairy & Eggs","Harris Teeters","2022-10-12 14:50:18"
"568","Industry writer make can","449.83","Seafood","Whole Foods","2022-10-09 09:03:29"
"569","Science green","373.05","Canned Goods","Whole Foods","2022-10-09 08:54:40"
"570","Continue certain drive public food","350.46","Seafood","Trader Joes","2022-10-09 06:29:26"
"571","Should notice market","62.15","Produce","Whole Foods","2022-10-16 23:23:08"
"572","Style might evidence","219.26","Meat","Whole Foods","2022-10-19 11:52:00"
"573","Program space high about wish","186.71","Baking","Trader Joes","2022-10-14 06:23:08"
"574","Development edge","317.73","Frozen Food","Trader Joes","2022-10-14 20:51:13"
"575","Cultural view together","42.88","Canned Goods","Whole Foods","2022-10-18 12:09:10"
"576","Security add service activity","465.16","Meat","Trader Joes","2022-10-08 02:07:41"
"577","Probably commercial brother head","431.70","Meat","Trader Joes","2022-10-10 14:31:22"
"578","Need friend do among themselves","422.82","Prepared Food","Trader Joes","2022-10-08 03:59:45"
"579","Make arm always","217.69","Dairy & Eggs","Trader Joes","2022-10-16 04:41:14"
"580","West player bar military","252.22","Cheese","Whole Foods","2022-10-20 13:19:26"
"581","Between though","487.18","Canned Goods","Whole Foods","2022-10-08 00:18:26"
"582","Young current education find listen","377.41","Produce","Harris Teeters","2022-10-14 07:47:59"
"583","Stage hope action","391.62","Beverages","Whole Foods","2022-10-13 02:49:34"
"584","Always how","295.79","Pantry","Whole Foods","2022-10-19 10:37:20"
"585","From purpose whom health","105.96","Dairy & Eggs","Harris Teeters","2022-10-08 11:10:17"
"586","Again former fine dinner near","173.42","Seafood","Harris Teeters","2022-10-11 06:23:21"
"587","Seek charge friend","457.48","Canned Goods","Trader Joes","2022-10-15 23:32:09"
"588","Sense play system he","171.00","Dairy & Eggs","Harris Teeters","2022-10-07 17:26:07"
"589","Your vote","443.74","Canned Goods","Harris Teeters","2022-10-19 21:04:43"
"590","Recently pretty PM source","83.30","Dairy & Eggs","Trader Joes","2022-10-13 04:16:11"
"591","Data budget party","5.60","Dairy & Eggs","Harris Teeters","2022-10-18 17:28:36"
"592","White enjoy join","179.11","Produce","Whole Foods","2022-10-20 07:48:00"
"593","Enough tree","47.78","Cheese","Whole Foods","2022-10-17 17:28:12"
"594","Lead rock nation fall very","220.72","Canned Goods","Trader Joes","2022-10-13 11:59:06"
"595","Likely town","474.39","Produce","Whole Foods","2022-10-19 12:10:02"
"596","Cold firm push","428.79","Cheese","Whole Foods","2022-10-15 00:42:09"
"597","Course or charge trouble within","2.08","Seafood","Harris Teeters","2022-10-09 10:27:00"
"598","Condition reduce","134.89","Frozen Food","Harris Teeters","2022-10-08 13:52:17"
"599","By can this will right","155.33","Bread","Harris Teeters","2022-10-19 04:31:45"
"600","President cut table boy her","137.18","Cheese","Trader Joes","2022-10-20 16:55:25"
"601","Important decide notice","324.59","Frozen Food","Trader Joes","2022-10-12 11:08:55"
"602","Particularly night positive young how","214.11","Frozen Food","Harris Teeters","2022-10-16 08:04:06"
"603","Red speak agency class campaign","432.86","Produce","Harris Teeters","2022-10-09 09:45:57"
"604","Her market","213.96","Sauces","Trader Joes","2022-10-20 21:24:15"
"605","On shoulder behavior purpose","288.60","Beverages","Whole Foods","2022-10-15 10:55:09"
"606","Building reduce pass gun","80.15","Prepared Food","Harris Teeters","2022-10-07 21:24:01"
"607","Now until buy","389.68","Beverages","Whole Foods","2022-10-13 06:52:37"
"608","Report level","240.62","Produce","Harris Teeters","2022-10-13 03:29:57"
"609","State early","175.28","Meat","Whole Foods","2022-10-15 12:40:21"
"610","Buy college next son","208.74","Frozen Food","Whole Foods","2022-10-09 00:41:53"
"611","Law cell contain bring","256.83","Meat","Whole Foods","2022-10-18 12:14:16"
"612","Fish either society write sit","115.73","Baking","Harris Teeters","2022-10-17 11:24:16"
"613","Fact economic never sort","265.31","Canned Goods","Trader Joes","2022-10-18 01:04:12"
"614","This story room recognize","333.78","Seafood","Whole Foods","2022-10-15 12:22:12"
"615","Section reveal walk","238.19","Seafood","Trader Joes","2022-10-08 11:42:53"
"616","Drive inside nice","212.08","Baking","Whole Foods","2022-10-07 17:27:48"
"617","Identify close now yet","451.80","Baking","Harris Teeters","2022-10-10 22:55:42"
"618","Cost room blue media network","29.37","Prepared Food","Harris Teeters","2022-10-08 13:46:56"
"619","Skin event season quite affect","344.23","Bread","Trader Joes","2022-10-15 00:16:55"
"620","Somebody nor energy eye week","84.82","Pantry","Harris Teeters","2022-10-18 15:33:53"
"621","Him professional","56.35","Dairy & Eggs","Trader Joes","2022-10-15 12:14:19"
"622","Light why","309.98","Baking","Trader Joes","2022-10-08 03:31:29"
"623","Book least sort","408.90","Meat","Trader Joes","2022-10-10 13:41:17"
"624","Mention treatment imagine","89.35","Produce","Trader Joes","2022-10-19 11:47:22"
"625","Suddenly major","493.67","Prepared Food","Whole Foods","2022-10-14 17:29:32"
"626","Only easy","453.74","Seafood","Trader Joes","2022-10-19 19:34:52"
"627","New Republican support young compare","225.93","Beverages","Whole Foods","2022-10-15 18:05:52"
"628","Person national talk gun","450.92","Produce","Whole Foods","2022-10-16 04:42:32"
"629","Hair follow time set nor","308.00","Beverages","Trader Joes","2022-10-17 00:01:25"
"630","Key do","256.55","Baking","Whole Foods","2022-10-16 18:06:47"
"631","How ok produce","10.72","Meat","Whole Foods","2022-10-18 16:45:12"
"632","Benefit key movement","362.73","Produce","Harris Teeters","2022-10-15 05:10:08"
"633","After build then","200.45","Baked Goods","Trader Joes","2022-10-07 13:03:28"
"634","Sport former bag news especially","40.91","Meat","Harris Teeters","2022-10-21 02:28:09"
"635","Agree sit night do","225.68","Prepared Food","Harris Teeters","2022-10-08 17:59:40"
"636","Any energy","193.52","Baked Goods","Trader Joes","2022-10-17 06:58:36"
"637","Pm skin fill detail less","246.85","Sauces","Trader Joes","2022-10-12 11:27:01"
"638","Front decade remain up","317.07","Baked Goods","Harris Teeters","2022-10-18 09:02:34"
"639","Some friend cold","250.32","Meat","Harris Teeters","2022-10-20 20:30:11"
"640","Shake box letter school","319.85","Bread","Harris Teeters","2022-10-18 04:55:42"
"641","Himself business","306.08","Meat","Whole Foods","2022-10-15 09:48:32"
"642","Red store carry conference","352.44","Produce","Whole Foods","2022-10-18 00:02:45"
"643","Believe impact product","413.26","Meat","Trader Joes","2022-10-08 03:11:44"
"644","Study share agree","181.59","Baking","Whole Foods","2022-10-12 00:45:01"
"645","Total action can process","146.87","Frozen Food","Trader Joes","2022-10-08 23:07:01"
"646","Everyone white staff","288.33","Produce","Whole Foods","2022-10-09 07:31:50"
"647","Seven heavy music time option","370.35","Canned Goods","Harris Teeters","2022-10-09 22:49:48"
"648","Clear film often realize account","283.50","Baked Goods","Whole Foods","2022-10-20 07:20:06"
"649","Interesting what unit","480.19","Produce","Harris Teeters","2022-10-10 08:13:59"
"650","Kitchen upon scene natural television","155.21","Beverages","Trader Joes","2022-10-07 19:57:54"
"651","Rise participant","206.52","Pantry","Trader Joes","2022-10-15 09:53:30"
"652","Share push kid","292.14","Canned Goods","Trader Joes","2022-10-15 18:32:20"
"653","Data wife send recognize","2.86","Frozen Food","Trader Joes","2022-10-21 10:47:46"
"654","General culture others general","357.90","Dairy & Eggs","Trader Joes","2022-10-20 08:31:21"
"655","Become husband though huge","452.63","Cheese","Harris Teeters","2022-10-17 09:49:39"
"656","Shoulder every to worker treat","422.52","Canned Goods","Harris Teeters","2022-10-10 03:26:19"
"657","Score within occur concern happen","366.76","Baked Goods","Trader Joes","2022-10-08 04:04:39"
"658","Major good follow","113.04","Cheese","Trader Joes","2022-10-14 13:38:56"
"659","Tree yet","302.46","Beverages","Whole Foods","2022-10-20 14:51:07"
"660","Serve bed","406.66","Sauces","Harris Teeters","2022-10-08 09:36:26"
"661","Talk begin recently laugh","375.27","Frozen Food","Harris Teeters","2022-10-16 05:06:00"
"662","Medical hour","369.88","Frozen Food","Whole Foods","2022-10-18 06:44:36"
"663","Memory number crime reduce area","146.66","Produce","Whole Foods","2022-10-16 15:59:54"
"664","Four him suffer lawyer","240.93","Produce","Trader Joes","2022-10-12 13:45:56"
"665","Not worker","140.51","Beverages","Harris Teeters","2022-10-20 11:42:37"
"666","Politics assume small","462.61","Cheese","Trader Joes","2022-10-21 00:02:24"
"667","Hospital small","406.01","Dairy & Eggs","Trader Joes","2022-10-11 12:13:16"
"668","Most seek painting drug decide","150.65","Sauces","Whole Foods","2022-10-18 21:42:33"
"669","Wind course media","282.29","Frozen Food","Whole Foods","2022-10-16 11:20:27"
"670","System leader half","159.83","Produce","Trader Joes","2022-10-10 12:46:54"
"671","Usually wrong","287.33","Baking","Trader Joes","2022-10-14 10:42:11"
