"50","475","Produce clear","22.84","Sauces","Trader Joes","14"
"50","1104","Kind win safe","43.53","Frozen Food","Harris Teeters","20"
"50","527","She open answer","28.99","Meat","Harris Teeters","10"
"50","1314","Visit rather she trade","19.96","Bread","Trader Joes","7"
"50","812","Wide card board","15.81","Produce","Harris Teeters","16"
"50","1818","View conference bag","3.42","Dairy & Eggs","Whole Foods","17"
"50","1878","Before however medical little","36.25","Sauces","Trader Joes","14"
"50","1655","Writer partner vote out","24.38","Meat","Whole Foods","13"
"50","412","Head perform","44.36","Sauces","Trader Joes","18"
"50","1371","Wait movie adult","4.07","Meat","Trader Joes","5"
"51","147","House build get anything","17.94","Prepared Food","Harris Teeters","20"
"51","78","Gun list fall","35.81","Baked Goods","Trader Joes","1"
"51","774","Create day party decade","24.20","Produce","Trader Joes","7"
"51","312","Maybe information forward","40.79","Frozen Food","Whole Foods","17"
"51","540","Culture along budget serious form","19.18","Canned Goods","Trader Joes","19"
"51","179","Including artist","19.49","Sauces","Harris Teeters","1"
"51","1292","Person administration reflect history talk","17.32","Meat","Whole Foods","15"
"51","1071","Consumer better grow story","2.96","Seafood","Trader Joes","14"
"51","544","Difference rock music check","10.38","Meat","Whole Foods","17"
"52","866","Beat she popular difficult","34.23","Produce","Whole Foods","19"
"52","1327","Lawyer indeed response doctor watch","47.31","Bread","Trader Joes","9"
"52","1470","Scene stand shoulder avoid Congress","30.22","Meat","Whole Foods","14"
"52","915","Best score gun","24.46","Frozen Food","Harris Teeters","7"
"52","899","Body rich budget help way","39.39","Canned Goods","Harris Teeters","6"
"52","623","Whatever employee remember","38.30","Pantry","Whole Foods","18"
"52","1342","Something world main case attack","7.57","Produce","Trader Joes","4"
"52","1646","Station theory stop","12.66","Frozen Food","Whole Foods","12"
"52","86","Up control instead company","29.43","Frozen Food","Whole Foods","2"
"52","314","With participant form time","4.58","Meat","Whole Foods","6"
"52","1968","Open describe practice series","19.40","Prepared Food","Whole Foods","11"
"52","700","Hair people and big","42.59","Baking","Whole Foods","14"
"52","1770","Wind suffer eye","12.65","Seafood","Harris Teeters","14"
"52","46","South yard beautiful space","12.95","Frozen Food","Trader Joes","14"
"52","99","Central many thought","13.03","Prepared Food","Harris Teeters","5"
"52","1862","Only environment culture record recent","36.85","Pantry","Whole Foods","11"
"52","1150","Case case","4.57","Dairy & Eggs","Trader Joes","5"
"52","928","During leader old series along","50.00","Baked Goods","Whole Foods","1"
"52","723","Same wall wife before eight","3.97","Cheese","Whole Foods","4"
"53","691","Cover feel","13.57","Bread","Trader Joes","7"
"53","1828","Window exactly cover local American","50.24","Frozen Food","Whole Foods","11"
"53","1518","Value effect","40.72","Produce","Harris Teeters","6"
"53","734","Practice town billion painting","39.05","Produce","Trader Joes","5"
"53","1103","Article audience story debate","42.41","Produce","Trader Joes","8"
"53","849","Thousand a rich","37.79","Produce","Whole Foods","11"
"53","581","Note understand enough production scene","20.73","Dairy & Eggs","Trader Joes","3"
"53","1949","Party three","36.60","Baking","Trader Joes","7"
"53","637","Under same commercial","24.55","Cheese","Harris Teeters","1"
"53","397","Group return line","11.87","Pantry","Trader Joes","20"
"53","273","Western serious edge bit","4.75","Cheese","Whole Foods","4"
"53","153","Travel professional production election","39.24","Dairy & Eggs","Trader Joes","12"
"53","1461","Far couple none community","26.02","Seafood","Whole Foods","20"
"53","1389","Table lay","27.98","Baked Goods","Trader Joes","2"
"53","480","Place strong parent","6.36","Seafood","Whole Foods","12"
"53","1433","Sister yet fast","20.72","Bread","Trader Joes","18"
"53","1924","For when generation","8.02","Baking","Harris Teeters","5"
"53","1637","Response young group","8.56","Meat","Trader Joes","5"
"53","959","Say project","5.54","Dairy & Eggs","Trader Joes","7"
"53","883","Once whether power","12.31","Meat","Harris Teeters","12"
"53","659","Part court already","44.85","Bread","Harris Teeters","2"
"53","1513","Door commercial how","3.98","Beverages","Whole Foods","9"
"53","852","Evidence local land","12.43","Frozen Food","Trader Joes","17"
"54","1597","Share push kid","36.14","Baking","Harris Teeters","15"
"54","102","Cell of course","27.58","Baked Goods","Harris Teeters","4"
"54","123","Push region produce","14.94","Dairy & Eggs","Harris Teeters","16"
"54","1866","Budget stage","13.33","Produce","Trader Joes","7"
"54","1220","Car fear measure south","10.24","Baked Goods","Trader Joes","16"
"54","1381","Soldier around","37.03","Pantry","Harris Teeters","16"
"54","1730","Left serious firm","26.06","Beverages","Trader Joes","4"
"54","428","She represent","18.28","Prepared Food","Trader Joes","14"
"54","1523","Yes security add service","0.28","Bread","Whole Foods","10"
"54","1642","Any through development","13.61","Baking","Whole Foods","9"
"54","1581","Move add standard south","26.51","Cheese","Harris Teeters","19"
"54","477","Probably few cost","35.20","Baked Goods","Harris Teeters","12"
"54","360","Experience hotel compare","7.75","Prepared Food","Trader Joes","19"
"55","1150","Case case","4.57","Dairy & Eggs","Trader Joes","20"
"55","963","Design stay law call","48.49","Baked Goods","Trader Joes","5"
"55","1396","Sea PM us","19.30","Baking","Harris Teeters","20"
"55","629","Free other modern","16.13","Baked Goods","Whole Foods","5"
"55","261","Remain decide happy another","25.26","Produce","Trader Joes","20"
"55","964","Skill me movement hand since","5.67","Cheese","Trader Joes","17"
"55","1368","Green name list","29.83","Meat","Trader Joes","17"
"55","1831","Success sea","15.62","Prepared Food","Whole Foods","8"
"55","73","Air try while reveal","5.45","Dairy & Eggs","Trader Joes","16"
"55","1481","Foot opportunity mouth present life","28.99","Produce","Harris Teeters","20"
"55","1747","Past institution law area inside","25.21","Meat","Harris Teeters","16"
"56","883","Once whether power","12.31","Meat","Harris Teeters","2"
"56","139","Catch than method run","9.10","Produce","Harris Teeters","12"
"56","1659","Avoid draw western away","2.24","Beverages","Harris Teeters","19"
"56","691","Cover feel","13.57","Bread","Trader Joes","16"
"56","190","Drive example color","15.45","Frozen Food","Harris Teeters","5"
"56","69","Away and various main too","33.85","Prepared Food","Trader Joes","16"
"56","1419","Data money fall","43.78","Cheese","Whole Foods","20"
"56","957","Thousand season program","6.73","Frozen Food","Whole Foods","10"
"56","1604","Tree yet","37.46","Seafood","Harris Teeters","5"
"56","439","Control stock same","42.16","Pantry","Harris Teeters","17"
"56","1156","Bill both after analysis","24.70","Canned Goods","Whole Foods","18"
"56","572","You bar development","27.40","Dairy & Eggs","Whole Foods","17"
"56","1851","Movie pick man","18.55","Cheese","Whole Foods","7"
"56","923","Make figure some","23.74","Prepared Food","Harris Teeters","8"
"57","1277","Back offer subject particular","6.50","Produce","Harris Teeters","15"
"57","598","Science draw","33.90","Canned Goods","Harris Teeters","2"
"57","270","All evening his","22.37","Dairy & Eggs","Trader Joes","17"
"57","1199","That his hotel require","12.43","Seafood","Harris Teeters","7"
"57","1748","Almost realize whom picture","18.63","Bread","Whole Foods","5"
"57","647","Degree now go energy cold","46.76","Prepared Food","Harris Teeters","17"
"57","1570","Mention treatment imagine","11.35","Dairy & Eggs","Whole Foods","7"
"57","1853","Trial safe","8.18","Prepared Food","Whole Foods","16"
"57","665","Soldier term each mission","23.50","Bread","Whole Foods","12"
"57","885","Popular hold memory appear","3.37","Produce","Whole Foods","15"
"57","1516","Green role","2.10","Baked Goods","Trader Joes","8"
"57","1865","Begin how cell","43.37","Seafood","Whole Foods","2"
"57","949","Mean respond place","10.98","Dairy & Eggs","Trader Joes","7"
"57","125","Old case administration","32.41","Beverages","Whole Foods","16"
"58","996","Identify stand positive record","17.10","Produce","Whole Foods","19"
"58","880","Player natural force different","1.35","Pantry","Harris Teeters","10"
"59","1829","Fall yes nice share","20.07","Seafood","Whole Foods","18"
"59","1972","Kid amount","48.35","Beverages","Whole Foods","12"
"59","855","Large rock throw anything","36.66","Bread","Trader Joes","11"
"59","1851","Movie pick man","18.55","Cheese","Whole Foods","18"
"59","1609","Four him suffer lawyer","30.93","Pantry","Whole Foods","17"
"59","1796","We after record","8.04","Pantry","Trader Joes","20"
"59","947","Our week still","3.00","Produce","Whole Foods","13"
"59","1792","Deal thing","4.71","Bread","Trader Joes","4"
"59","1414","Little argue reason","38.40","Prepared Food","Harris Teeters","7"
"59","820","Size worry TV particular I","19.73","Seafood","Whole Foods","11"
"59","1958","Plan part relate mind table","14.86","Pantry","Trader Joes","11"
"59","253","Free perform","10.98","Meat","Whole Foods","13"
"59","1181","Claim up behavior","12.46","Beverages","Harris Teeters","14"
"59","1619","Beyond attention last simply dark","29.33","Bread","Whole Foods","3"
"59","1343","Least watch whether","37.41","Bread","Whole Foods","19"
"59","800","Modern within finally price stuff","36.78","Produce","Harris Teeters","7"
"59","465","Hour movement time","6.39","Meat","Whole Foods","5"
"59","1409","Former join base","12.20","Produce","Trader Joes","17"
"59","1661","Heart particularly night money occur","40.11","Sauces","Harris Teeters","13"
"59","176","Arm bar military able simple","6.54","Produce","Whole Foods","1"
"60","27","Security stock ball organization","44.42","Produce","Trader Joes","9"
"60","500","Degree training","29.96","Sauces","Whole Foods","9"
"60","1153","Water nature boy reach","15.24","Baked Goods","Trader Joes","12"
"61","1649","Consumer your","16.14","Pantry","Trader Joes","6"
"61","1703","Party eat court strategy","5.13","Meat","Harris Teeters","14"
"61","1845","Own very there","14.73","Produce","Trader Joes","7"
"61","948","Right anyone","31.11","Baked Goods","Trader Joes","5"
"61","1939","Almost establish such upon","18.26","Beverages","Whole Foods","4"
"61","303","Sing media step live game","27.38","Prepared Food","Whole Foods","6"
"61","936","College half lay week","9.42","Sauces","Trader Joes","18"
"61","1104","Kind win safe","43.53","Frozen Food","Harris Teeters","2"
"61","500","Degree training","29.96","Sauces","Whole Foods","17"
"61","997","Treatment challenge vote maintain","5.32","Baked Goods","Harris Teeters","10"
"61","1426","Clearly body whom reduce","15.24","Canned Goods","Harris Teeters","8"
"61","696","Sit six","13.35","Beverages","Trader Joes","1"
"61","1108","Final develop turn","31.81","Produce","Whole Foods","19"
"61","15","Stage plant","34.77","Prepared Food","Whole Foods","6"
"61","834","Born baby culture power","43.86","Cheese","Trader Joes","18"
"61","1904","Strategy nothing","15.47","Pantry","Whole Foods","7"
"61","1235","Attack from attention including","17.92","Meat","Whole Foods","6"
"61","1078","Care its someone point","13.21","Dairy & Eggs","Harris Teeters","9"
"61","8","Four two data son natural","18.56","Sauces","Trader Joes","4"
"61","1308","Role worry program new article","42.42","Baked Goods","Trader Joes","16"
"61","1185","Wonder until","37.67","Pantry","Trader Joes","2"
"61","1007","Audience generation set","37.39","Produce","Trader Joes","18"
"61","693","Happen discover","48.34","Baking","Trader Joes","4"
"61","1604","Tree yet","37.46","Seafood","Harris Teeters","17"
"61","232","Director remember place grow","17.45","Beverages","Trader Joes","19"
"62","515","Form parent majority","28.00","Bread","Trader Joes","3"
"62","1677","Collection head","7.85","Baking","Whole Foods","7"
"62","1216","Big sometimes art director","24.73","Meat","Harris Teeters","2"
"62","1208","Evidence shoulder will","12.09","Canned Goods","Whole Foods","6"
"63","915","Best score gun","24.46","Frozen Food","Harris Teeters","10"
"63","876","Enough very","46.92","Cheese","Harris Teeters","5"
"63","1717","May instead late put","32.18","Baking","Whole Foods","17"
"63","993","Statement religious force us","14.92","Dairy & Eggs","Trader Joes","20"
"63","304","Appear role why learn attention","12.76","Baking","Trader Joes","20"
"63","1343","Least watch whether","37.41","Bread","Whole Foods","3"
"63","40","Character four smile","45.11","Seafood","Whole Foods","8"
"63","1443","He agreement special","25.57","Pantry","Whole Foods","7"
"63","1242","Leave world science","44.95","Baked Goods","Whole Foods","12"
"63","74","Grow ahead girl","0.29","Canned Goods","Whole Foods","1"
"63","178","Consumer by","21.77","Bread","Trader Joes","11"
"63","747","Environmental pressure treatment law","39.78","Canned Goods","Harris Teeters","11"
"63","1849","Direction they","49.64","Prepared Food","Whole Foods","8"
"63","689","Carry music rest until","35.26","Canned Goods","Whole Foods","10"
"63","1921","Sure city far","28.65","Sauces","Whole Foods","1"
"64","365","Hot because movement","7.64","Dairy & Eggs","Whole Foods","16"
"64","1098","Marriage look hand somebody citizen","25.75","Baked Goods","Trader Joes","18"
"65","1017","Data miss lawyer machine candidate","30.71","Cheese","Whole Foods","19"
"66","745","Hit thank most of up","38.22","Produce","Harris Teeters","3"
"66","1777","Loss bad training sometimes","39.74","Canned Goods","Whole Foods","20"
"66","26","Particular pull opportunity throughout","39.16","Canned Goods","Harris Teeters","4"
"66","1070","General family","47.07","Beverages","Whole Foods","2"
"66","515","Form parent majority","28.00","Bread","Trader Joes","12"
"67","1870","Sometimes address character help reason","23.60","Cheese","Trader Joes","12"
"67","1087","When effect join","18.16","Canned Goods","Whole Foods","1"
"67","1197","Meet small road wind","42.93","Frozen Food","Whole Foods","8"
"67","526","Economic attack food laugh newspaper","38.12","Canned Goods","Harris Teeters","9"
"67","920","Language three something","8.35","Baked Goods","Harris Teeters","10"
"67","1297","Attention natural","35.34","Baking","Whole Foods","1"
"67","1060","Contain put information cut act","40.75","Produce","Whole Foods","4"
"67","1592","Seven heavy music time option","46.35","Baked Goods","Harris Teeters","7"
"67","1073","Hospital ready marriage grow","2.98","Pantry","Harris Teeters","15"
"67","1441","College discover","20.66","Produce","Trader Joes","4"
"67","243","Girl happen front law care","33.11","Canned Goods","Whole Foods","3"
"67","1394","Travel include that real","48.66","Produce","Harris Teeters","2"
"67","1490","Traditional suggest event organization top","27.12","Canned Goods","Whole Foods","3"
"67","1470","Scene stand shoulder avoid Congress","30.22","Meat","Whole Foods","19"
"68","12","Every manage political record word","22.10","Canned Goods","Trader Joes","15"
"68","1812","Both market","35.75","Frozen Food","Whole Foods","11"
"68","953","Political institution individual deal","26.74","Baked Goods","Whole Foods","6"
"68","1764","For sometimes friend probably course","8.43","Seafood","Whole Foods","15"
"68","1144","Million both decision","46.95","Beverages","Whole Foods","15"
"68","1153","Water nature boy reach","15.24","Baked Goods","Trader Joes","8"
"68","1364","Card culture help","37.58","Prepared Food","Trader Joes","3"
"68","1581","Move add standard south","26.51","Cheese","Harris Teeters","8"
"68","237","Star issue any","49.05","Baking","Whole Foods","7"
"69","466","Cause as future analysis","31.60","Dairy & Eggs","Trader Joes","19"
"69","1740","Imagine rate animal","47.78","Bread","Harris Teeters","1"
"69","200","There any require agree inside","25.55","Cheese","Trader Joes","6"
"69","1796","We after record","8.04","Pantry","Trader Joes","15"
"69","1869","Guy school yeah","45.43","Pantry","Trader Joes","5"
"69","143","Personal threat","31.11","Prepared Food","Trader Joes","18"
"69","85","Before control board born","38.88","Pantry","Trader Joes","8"
"69","35","Little type","40.10","Pantry","Trader Joes","15"
"69","1053","Wish raise","45.64","Produce","Whole Foods","16"
"69","1438","Lose organization","20.65","Prepared Food","Harris Teeters","1"
"70","1936","Movie happy world reveal course","30.71","Frozen Food","Trader Joes","10"
"70","315","Mention next","25.77","Dairy & Eggs","Whole Foods","19"
"70","902","Black budget certain choose","38.04","Beverages","Trader Joes","1"
"70","1263","Recent rise use","7.15","Frozen Food","Whole Foods","16"
"70","1413","Role partner management room safe","48.96","Produce","Whole Foods","9"
"70","1563","Room blue media","35.24","Prepared Food","Harris Teeters","7"
"70","954","Region different leave act","43.75","Baked Goods","Trader Joes","8"
"70","1797","Result those do","30.43","Produce","Trader Joes","2"
"70","836","Type improve simple know garden","47.27","Bread","Trader Joes","18"
"70","699","Main both purpose","44.44","Beverages","Harris Teeters","1"
"70","923","Make figure some","23.74","Prepared Food","Harris Teeters","9"
"70","259","Newspaper ground just keep","42.40","Frozen Food","Trader Joes","7"
"70","1485","Ever would reveal all leg","5.80","Pantry","Whole Foods","3"
"70","383","Difficult religious","43.98","Pantry","Whole Foods","13"
"70","56","American address such","21.20","Seafood","Trader Joes","7"
"70","1358","Create with teacher establish","6.19","Sauces","Whole Foods","17"
"71","371","Everybody power hot scene view","45.38","Produce","Trader Joes","6"
"71","1571","Suddenly major","33.38","Meat","Whole Foods","12"
"71","875","Son time Democrat deal pattern","24.90","Meat","Whole Foods","3"
"72","887","Law international couple","47.31","Baking","Whole Foods","15"
"72","1810","Task forward increase economy","2.13","Canned Goods","Harris Teeters","19"
"72","1769","Teach garden","0.89","Sauces","Trader Joes","3"
"72","1398","Win goal thousand enjoy from","37.82","Beverages","Whole Foods","20"
"72","470","Identify degree individual environment","31.55","Seafood","Whole Foods","16"
"72","1345","Direction after listen","42.81","Sauces","Harris Teeters","15"
"72","1913","Later general fact which who","18.13","Cheese","Trader Joes","10"
"72","70","Then director simply those physical","32.89","Pantry","Whole Foods","12"
"72","598","Science draw","33.90","Canned Goods","Harris Teeters","11"
"72","1541","Close weight family friend","39.39","Produce","Trader Joes","11"
"72","1981","Reality technology thing","2.59","Prepared Food","Trader Joes","17"
"72","85","Before control board born","38.88","Pantry","Trader Joes","7"
"72","1824","Expert section weight herself","1.48","Produce","Trader Joes","2"
"72","1604","Tree yet","37.46","Seafood","Harris Teeters","17"
"72","953","Political institution individual deal","26.74","Baked Goods","Whole Foods","2"
"72","1090","Offer much charge","36.84","Sauces","Trader Joes","4"
"72","931","Along public","27.28","Baking","Trader Joes","8"
"72","283","Employee argue home","17.74","Meat","Harris Teeters","1"
"72","311","Only wait technology town","3.55","Sauces","Harris Teeters","13"
"72","421","Natural fight stand one","49.21","Produce","Harris Teeters","15"
"72","1799","Keep forget","7.85","Baked Goods","Whole Foods","9"
"72","1554","State early","21.28","Meat","Trader Joes","18"
"72","347","Tell boy","3.42","Cheese","Harris Teeters","1"
"72","1248","Better even onto story stage","45.47","Beverages","Harris Teeters","18"
"73","729","Around ground left north","29.64","Produce","Trader Joes","16"
"73","183","Computer pattern","41.01","Bread","Trader Joes","9"
"73","93","Audience energy","34.43","Seafood","Whole Foods","1"
"73","1238","Successful upon TV police officer","47.20","Produce","Whole Foods","13"
"73","763","Enough information which","27.62","Bread","Trader Joes","1"
"73","274","Alone subject development best","45.27","Beverages","Trader Joes","8"
"73","1533","Again former fine dinner near","21.42","Prepared Food","Whole Foods","18"
"73","1817","There certain full east","13.46","Baked Goods","Harris Teeters","14"
"74","1222","Federal few building result","27.88","Baked Goods","Harris Teeters","9"
"74","1977","Article arrive sort","16.10","Produce","Harris Teeters","11"
"74","1976","Republican hope speak plant American","30.24","Beverages","Harris Teeters","12"
"74","900","Bill parent participant none","14.21","Cheese","Trader Joes","18"
"74","1048","Write pattern concern toward fast","35.84","Prepared Food","Harris Teeters","4"
"74","333","Also himself with garden","32.00","Produce","Whole Foods","4"
"74","1727","Sea avoid goal view","19.43","Bread","Harris Teeters","10"
"74","340","Outside wish community kid official","27.72","Baked Goods","Harris Teeters","2"
"74","643","Trade different draw","2.91","Produce","Harris Teeters","11"
"74","662","Team maybe future","46.38","Produce","Trader Joes","5"
"75","154","Very everything store morning as","40.20","Sauces","Harris Teeters","7"
"75","1875","Point certain turn budget action","4.87","Produce","Trader Joes","3"
"76","741","Clearly bad project turn","44.18","Produce","Whole Foods","1"
"76","1851","Movie pick man","18.55","Cheese","Whole Foods","17"
"76","945","First above","4.73","Meat","Whole Foods","13"
"76","456","Better child computer","16.66","Cheese","Trader Joes","9"
"76","259","Newspaper ground just keep","42.40","Frozen Food","Trader Joes","16"
"76","843","Box range forget our","46.90","Meat","Whole Foods","13"
"76","418","Reduce ask although get poor","24.82","Meat","Trader Joes","14"
"76","995","Enough each technology hot tax","24.41","Produce","Trader Joes","13"
"76","1374","Laugh all art poor","21.12","Beverages","Harris Teeters","18"
"76","1121","Impact relationship individual though","6.19","Sauces","Trader Joes","9"
"76","1738","Knowledge reveal center step respond","48.64","Seafood","Trader Joes","11"
"76","1696","Because door teacher hold","47.93","Cheese","Harris Teeters","7"
"76","294","Talk mouth tonight","5.01","Baked Goods","Whole Foods","9"
"76","413","Word learn","33.23","Baking","Trader Joes","12"
"76","1236","Final mention one","3.66","Seafood","Trader Joes","19"
"76","1484","North maybe herself tend art","39.27","Baked Goods","Harris Teeters","5"
"76","1304","All key develop suddenly","34.91","Frozen Food","Whole Foods","4"
"76","509","National senior how artist","21.55","Frozen Food","Trader Joes","18"
"76","36","Trial son break","16.17","Produce","Harris Teeters","7"
"76","1951","Medical level successful young matter","37.46","Prepared Food","Whole Foods","12"
"76","1362","Central explain say","3.24","Dairy & Eggs","Harris Teeters","17"
"76","1355","Past if race","47.10","Baked Goods","Trader Joes","16"
"77","1739","North himself build town","8.45","Sauces","Whole Foods","19"
"77","1103","Article audience story debate","42.41","Produce","Trader Joes","3"
"77","697","Later analysis yet","25.50","Meat","Trader Joes","13"
"77","134","Drop actually","41.41","Bread","Harris Teeters","6"
"77","1720","Direction thing suffer fact within","31.52","Produce","Harris Teeters","7"
"77","907","Animal right","31.55","Bread","Trader Joes","19"
"77","1904","Strategy nothing","15.47","Pantry","Whole Foods","2"
"77","736","School yard quality production","8.52","Dairy & Eggs","Harris Teeters","1"
"77","1207","Travel admit","2.77","Seafood","Harris Teeters","4"
"77","1902","Candidate still board in","6.07","Dairy & Eggs","Trader Joes","9"
"77","1388","Name situation west remain","50.36","Sauces","Whole Foods","20"
"77","1624","Sort add religious","49.32","Meat","Whole Foods","5"
"78","1127","Moment natural computer","25.77","Dairy & Eggs","Harris Teeters","16"
"78","1259","Stuff back anything leg","37.10","Meat","Whole Foods","19"
"78","284","Week treat mouth","28.90","Baking","Trader Joes","1"
"78","640","Do often not not produce","16.55","Cheese","Trader Joes","16"
"78","1265","Half firm fish","37.06","Meat","Harris Teeters","19"
"78","1884","Member capital opportunity","47.09","Pantry","Trader Joes","14"
"78","901","Join that thing owner where","32.76","Canned Goods","Whole Foods","10"
"78","429","Nature day then","27.05","Frozen Food","Trader Joes","11"
"78","1018","Quality several red decision assume","20.48","Pantry","Trader Joes","12"
"78","417","Pattern story term","49.53","Produce","Harris Teeters","5"
"78","1377","Care method wide scene upon","3.86","Baked Goods","Whole Foods","19"
"78","672","Feeling moment herself","39.98","Frozen Food","Whole Foods","1"
"78","994","Effect mention fire","33.95","Frozen Food","Trader Joes","6"
"78","1288","Any turn blue college receive","49.96","Baking","Harris Teeters","14"
"78","312","Maybe information forward","40.79","Frozen Food","Whole Foods","3"
"78","1478","Option half whose model offer","14.30","Produce","Harris Teeters","9"
"78","1617","Book stop letter response","23.72","Prepared Food","Harris Teeters","7"
"78","1576","Remain threat him","25.31","Produce","Trader Joes","10"
"78","1192","Official up material country continue","1.55","Baked Goods","Whole Foods","13"
"78","182","Sort couple hold group","7.03","Meat","Trader Joes","10"
"78","494","Push serve","46.22","Pantry","Harris Teeters","12"
"78","346","Learn economy explain main sport","43.95","Sauces","Whole Foods","15"
"78","1859","Administration memory check","42.04","Baked Goods","Harris Teeters","5"
"78","169","Image central challenge","19.65","Frozen Food","Harris Teeters","16"
"79","1578","Floor environment hundred pressure mission","22.00","Produce","Harris Teeters","12"
"79","460","New weight everything specific","1.63","Cheese","Trader Joes","5"
"79","516","Increase ago surface","36.20","Baking","Trader Joes","15"
"79","1300","Behind certainly policy smile kid","50.75","Produce","Harris Teeters","13"
"79","239","Agreement well account movement","8.14","Canned Goods","Harris Teeters","14"
"79","673","Cold team","33.51","Cheese","Harris Teeters","3"
"79","1208","Evidence shoulder will","12.09","Canned Goods","Whole Foods","20"
"79","932","Option long beat","22.89","Baking","Whole Foods","8"
"79","170","By care lose","41.91","Dairy & Eggs","Trader Joes","17"
"79","329","Necessary million trade century","25.65","Seafood","Whole Foods","19"
"79","264","Information serious fine","47.02","Beverages","Trader Joes","1"
"80","1104","Kind win safe","43.53","Frozen Food","Harris Teeters","8"
"80","294","Talk mouth tonight","5.01","Baked Goods","Whole Foods","14"
"80","1830","Man parent","21.52","Prepared Food","Trader Joes","18"
"80","696","Sit six","13.35","Beverages","Trader Joes","19"
"81","62","Walk loss","9.62","Meat","Harris Teeters","3"
"81","567","Sometimes although best various","17.97","Prepared Food","Whole Foods","11"
"81","1244","Institution agency which","26.18","Dairy & Eggs","Harris Teeters","20"
"81","1069","Today method know not","41.96","Baked Goods","Whole Foods","13"
"81","561","Happy thought early president board","7.68","Beverages","Whole Foods","9"
"81","320","Six loss agree place","8.10","Frozen Food","Trader Joes","13"
"81","587","Game before","24.58","Baking","Harris Teeters","20"
"82","1831","Success sea","15.62","Prepared Food","Whole Foods","19"
"83","130","Finish summer else page region","20.37","Frozen Food","Harris Teeters","3"
"83","1926","President all north big sign","17.51","Sauces","Harris Teeters","14"
"83","499","Thank kitchen move husband friend","25.96","Dairy & Eggs","Trader Joes","16"
"83","745","Hit thank most of up","38.22","Produce","Harris Teeters","15"
"83","1009","Participant sit I cause","23.97","Dairy & Eggs","Whole Foods","14"
"83","740","He father evidence question","21.79","Frozen Food","Trader Joes","10"
"84","849","Thousand a rich","37.79","Produce","Whole Foods","4"
"84","325","Then police","9.98","Frozen Food","Whole Foods","13"
"84","1913","Later general fact which who","18.13","Cheese","Trader Joes","20"
"84","1886","Degree strong over authority","37.29","Canned Goods","Harris Teeters","16"
"84","1522","People figure cultural","18.04","Baked Goods","Whole Foods","9"
"84","1902","Candidate still board in","6.07","Dairy & Eggs","Trader Joes","2"
"84","1947","Very future animal","17.75","Prepared Food","Whole Foods","3"
"84","264","Information serious fine","47.02","Beverages","Trader Joes","20"
"84","1618","Author sign soon particular building","16.05","Canned Goods","Trader Joes","5"
"84","76","Fall ready","38.29","Baked Goods","Whole Foods","4"
"84","363","Strategy hope return near","49.90","Produce","Harris Teeters","15"
"84","1964","Ever hold","27.12","Dairy & Eggs","Trader Joes","6"
"84","1584","Some friend cold","31.32","Baked Goods","Harris Teeters","14"
"84","321","See different decide trip total","3.76","Produce","Trader Joes","2"
"84","643","Trade different draw","2.91","Produce","Harris Teeters","13"
"84","1160","Home order indicate force","9.00","Dairy & Eggs","Whole Foods","7"
"84","934","Kid three let poor","34.22","Prepared Food","Trader Joes","18"
"84","62","Walk loss","9.62","Meat","Harris Teeters","4"
"85","42","Long dream","3.39","Beverages","Trader Joes","20"
"85","808","Send water happen","13.31","Produce","Whole Foods","13"
"85","915","Best score gun","24.46","Frozen Food","Harris Teeters","16"
"85","1663","Agreement question point","13.41","Produce","Harris Teeters","20"
"85","794","Not site first investment","12.20","Meat","Whole Foods","12"
"85","1614","Course media","35.29","Beverages","Whole Foods","4"
"85","1441","College discover","20.66","Produce","Trader Joes","2"
"85","1263","Recent rise use","7.15","Frozen Food","Whole Foods","1"
"85","780","Reality population","41.64","Beverages","Whole Foods","9"
"85","0","Serious inside else memory","25.38","Bread","Trader Joes","10"
"85","558","Cell animal ready at","37.22","Sauces","Whole Foods","5"
"85","429","Nature day then","27.05","Frozen Food","Trader Joes","11"
"85","1705","Feel right","39.35","Prepared Food","Harris Teeters","3"
"86","534","Do issue let spend","11.88","Sauces","Trader Joes","19"
"86","724","Doctor even side over","46.87","Baked Goods","Harris Teeters","13"
"86","990","Treatment early wait","1.19","Seafood","Trader Joes","9"
"86","976","Significant debate front free","30.71","Pantry","Trader Joes","8"
"86","1012","Sure statement number PM","31.99","Produce","Harris Teeters","16"
"86","434","Road collection big talk","46.54","Produce","Whole Foods","5"
"86","1977","Article arrive sort","16.10","Produce","Harris Teeters","7"
"86","196","Not go benefit time","15.60","Sauces","Whole Foods","13"
"86","1064","Include positive join plant ever","5.00","Pantry","Harris Teeters","12"
"86","623","Whatever employee remember","38.30","Pantry","Whole Foods","17"
"86","956","Several test morning","3.08","Pantry","Trader Joes","13"
"86","19","Name per","16.08","Produce","Whole Foods","19"
"86","820","Size worry TV particular I","19.73","Seafood","Whole Foods","5"
"86","1862","Only environment culture record recent","36.85","Pantry","Whole Foods","16"
"86","331","Modern north","22.85","Meat","Harris Teeters","2"
"86","1883","Wonder certainly like seem","28.16","Baking","Harris Teeters","13"
"86","1564","Animal skin event","47.90","Meat","Harris Teeters","19"
"86","1130","Sell hope","41.82","Sauces","Harris Teeters","10"
"86","1496","Laugh laugh administration","31.34","Meat","Harris Teeters","12"
"86","1912","Contain voice","46.82","Bread","Whole Foods","7"
